# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   54       2.048951446163e-10       2.187155260166e-14      -4.841281238220e-14       0.000000000000e+00       4.670813722767e-11       5.770725213958e-12      -9.191546445017e-15 
   55       2.078659313277e-10       2.315595460884e-14      -8.337653448775e-14       0.000000000000e+00       4.485262369029e-11       5.561474473657e-12      -9.455381365015e-15 
   56       2.108750032923e-10       2.448258236274e-14      -1.203809466887e-13       0.000000000000e+00       4.309168473884e-11       5.362091948866e-12      -9.530578718393e-15 
   57       2.139235898907e-10       2.585124800216e-14      -1.594091159830e-13       0.000000000000e+00       4.142437678648e-11       5.172695397512e-12      -9.470677556200e-15 
   58       2.170116922062e-10       2.726168655987e-14      -2.004372236188e-13       0.000000000000e+00       3.984695132031e-11       4.993120341156e-12      -9.338886598510e-15 
   59       2.201379918129e-10       2.871355377342e-14      -2.434343338121e-13       0.000000000000e+00       3.835268151673e-11       4.822901945444e-12      -9.208531698238e-15 
   60       2.232997595649e-10       3.020642389596e-14      -2.883621624653e-13       0.000000000000e+00       3.693168885679e-11       4.661256900563e-12      -9.163503304965e-15 
   61       2.264940698182e-10       3.173981728967e-14      -3.351826603646e-13       0.000000000000e+00       3.557369381616e-11       4.507314765119e-12      -9.277033670243e-15 
   62       2.297219679321e-10       3.331329539616e-14      -3.838832750375e-13       0.000000000000e+00       3.427738167442e-11       4.360913669915e-12      -9.541449533635e-15 
   63       2.329850806090e-10       3.492638329547e-14      -4.344569745816e-13       0.000000000000e+00       3.304284085539e-11       4.221951877792e-12      -9.923373946761e-15 
   64       2.362843442002e-10       3.657854058498e-14      -4.868949498785e-13       0.000000000000e+00       3.186874535031e-11       4.090144078430e-12      -1.038376979321e-14 
   65       2.396199549151e-10       3.826916013523e-14      -5.411866312592e-13       0.000000000000e+00       3.075227411185e-11       3.965011184089e-12      -1.087769967147e-14 
   66       2.429913190299e-10       3.999756684570e-14      -5.973197051696e-13       0.000000000000e+00       2.968903044818e-11       3.845870125341e-12      -1.135408577778e-14 
   67       2.463970030964e-10       4.176301640064e-14      -6.552801308362e-13       0.000000000000e+00       2.867296141703e-11       3.731823646813e-12      -1.175546978909e-14 
   68       2.498355061019e-10       4.356465787293e-14      -7.150516508710e-13       0.000000000000e+00       2.769797865123e-11       3.621992427622e-12      -1.203082929317e-14 
   69       2.533078689307e-10       4.540141551790e-14      -7.766141706820e-13       0.000000000000e+00       2.676338238434e-11       3.516288868779e-12      -1.217757944192e-14 
   70       2.568155066310e-10       4.727208068264e-14      -8.399450791184e-13       0.000000000000e+00       2.586939672111e-11       3.414782484501e-12      -1.220768968511e-14 
   71       2.603594049931e-10       4.917534370878e-14      -9.050197291335e-13       0.000000000000e+00       2.501552902336e-11       3.317467515322e-12      -1.213547236897e-14 
   72       2.639400917805e-10       5.110979176370e-14      -9.718114415071e-13       0.000000000000e+00       2.420053281885e-11       3.224258921400e-12      -1.197767654610e-14 
   73       2.675576079603e-10       5.307390667166e-14      -1.040291508569e-12       0.000000000000e+00       2.342237071024e-11       3.134988375811e-12      -1.175358178547e-14 
