# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   66       2.345088671815e-10       3.672417426396e-14      -5.298603055278e-13       0.000000000000e+00       3.022484118411e-11       3.656890355813e-12      -8.755701559595e-15 
   67       2.375581190575e-10       3.834071705066e-14      -5.823322636315e-13       0.000000000000e+00       2.918148089094e-11       3.546032585346e-12      -8.919943471300e-15 
   68       2.406372338668e-10       3.998914177383e-14      -6.364989106680e-13       0.000000000000e+00       2.818053281194e-11       3.439109571290e-12      -9.041524805610e-15 
   69       2.437473720164e-10       4.166875533021e-14      -6.923431175816e-13       0.000000000000e+00       2.722126196402e-11       3.336091661098e-12      -9.128025684502e-15 
   70       2.468897101463e-10       4.337892091700e-14      -7.498443107494e-13       0.000000000000e+00       2.630388703697e-11       3.237073921181e-12      -9.187481841203e-15 
   71       2.500649326876e-10       4.511896923092e-14      -8.089797185725e-13       0.000000000000e+00       2.542788937593e-11       3.142082586521e-12      -9.229095742675e-15 
   72       2.532732002944e-10       4.688819866096e-14      -8.697243589780e-13       0.000000000000e+00       2.459197485979e-11       3.051071336655e-12      -9.263280338678e-15 
   73       2.565141182740e-10       4.868587548109e-14      -9.320510269199e-13       0.000000000000e+00       2.379403577956e-11       2.963917571652e-12      -9.301702810831e-15 
   74       2.597867050188e-10       5.051123404305e-14      -9.959302818811e-13       0.000000000000e+00       2.303111271677e-11       2.880418688093e-12      -9.357328321682e-15 
   75       2.630893604370e-10       5.236347696906e-14      -1.061330435374e-12       0.000000000000e+00       2.229935642185e-11       2.800288355053e-12      -9.444463763766e-15 
   76       2.664205160441e-10       5.424164051920e-14      -1.128215756263e-12       0.000000000000e+00       2.159498341284e-11       2.723232421636e-12      -9.574677018200e-15 
   77       2.697807918823e-10       5.614416192376e-14      -1.196540736523e-12       0.000000000000e+00       2.091742821892e-11       2.649200852151e-12      -9.743598918525e-15 
   78       2.731711773988e-10       5.806923313547e-14      -1.266254752253e-12       0.000000000000e+00       2.026669937508e-11       2.578175180183e-12      -9.941782862876e-15 
   79       2.765923673729e-10       6.001492612510e-14      -1.337303704832e-12       0.000000000000e+00       1.964241923945e-11       2.510090895417e-12      -1.015857562786e-14 
   80       2.800447443245e-10       6.197919030945e-14      -1.409629971884e-12       0.000000000000e+00       1.904380624872e-11       2.444835352530e-12      -1.038207654158e-14 
   81       2.835283609241e-10       6.395984997945e-14      -1.483172358227e-12       0.000000000000e+00       1.846965717356e-11       2.382245680076e-12      -1.059909665673e-14 
   82       2.870429224011e-10       6.595460172820e-14      -1.557866046836e-12       0.000000000000e+00       1.791832937406e-11       2.322106689377e-12      -1.079511792360e-14 
   83       2.905877689534e-10       6.796101187895e-14      -1.633642549795e-12       0.000000000000e+00       1.738772305517e-11       2.264148783418e-12      -1.095425236312e-14 
   84       2.941622373158e-10       6.997674453760e-14      -1.710436890865e-12       0.000000000000e+00       1.687579163489e-11       2.208112398132e-12      -1.106254088095e-14 
   85       2.977668528675e-10       7.200029482230e-14      -1.788210628723e-12       0.000000000000e+00       1.638220893104e-11       2.153958181344e-12      -1.111856748570e-14 
   86       3.014023038178e-10       7.403037303738e-14      -1.866932578317e-12       0.000000000000e+00       1.590694711001e-11       2.101687985104e-12      -1.112453801034e-14 
   87       3.050690685645e-10       7.606568614134e-14      -1.946571990035e-12       0.000000000000e+00       1.544976440965e-11       2.051280472663e-12      -1.108311199677e-14 
   88       3.087674044758e-10       7.810493905095e-14      -2.027098622200e-12       0.000000000000e+00       1.501019627058e-11       2.002690145557e-12      -1.099741799728e-14 
