# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   39       1.166740299237e-10       4.728378494544e-15      -8.798131691372e-14       3.520204488557e-17       4.379601747308e-11       5.222633955293e-12      -5.585396558252e-15 
   40       1.197092612135e-10       5.087461683691e-15      -1.105212896104e-13       3.701390830244e-17       4.113449014695e-11       4.953684617500e-12      -3.567423763179e-15 
   41       1.228222721417e-10       5.461634620386e-15      -1.339103319593e-13       3.887141267804e-17       3.866295976965e-11       4.700896928801e-12      -2.603097785920e-15 
   42       1.260139742131e-10       5.850258661659e-15      -1.581614107447e-13       4.077463715551e-17       3.637145977032e-11       4.463459522867e-12      -2.591360383362e-15 
   43       1.292868442867e-10       6.252744123098e-15      -1.833519920729e-13       4.272367262792e-17       3.425168301689e-11       4.241768036709e-12      -3.255598577793e-15 
   44       1.326414373666e-10       6.668382541337e-15      -2.095826167810e-13       4.471862414125e-17       3.228531732268e-11       4.035457291173e-12      -4.247353259604e-15 
   45       1.360768841247e-10       7.096442836592e-15      -2.369559371737e-13       4.675960509203e-17       3.045000632617e-11       3.843628624895e-12      -5.211858531522e-15 
   46       1.395930069514e-10       7.536506828558e-15      -2.655023822918e-13       4.884671578885e-17       2.874119897609e-11       3.665766252065e-12      -6.018520790154e-15 
   47       1.431885144936e-10       7.988224825977e-15      -2.952351362511e-13       5.098005989829e-17       2.715550271174e-11       3.500984192955e-12      -6.591767361144e-15 
   48       1.468602238731e-10       8.451223192833e-15      -3.261712285439e-13       5.315975096270e-17       2.568412506050e-11       3.347710697829e-12      -6.846623072548e-15 
   49       1.506029109294e-10       8.925104789163e-15      -3.583319149856e-13       5.538591285098e-17       2.431248037898e-11       3.203640027906e-12      -6.688287234887e-15 
   50       1.544110034659e-10       9.409382725099e-15      -3.917195955056e-13       5.765867077533e-17       2.302427639905e-11       3.066383980922e-12      -6.053071933803e-15 
   51       1.582845502565e-10       9.903259401646e-15      -4.262402974176e-13       5.997812042148e-17       2.181599392091e-11       2.935746824159e-12      -5.045298567961e-15 
   52       1.622246133958e-10       1.040578825498e-14      -4.617608095986e-13       6.234435121830e-17       2.068565769707e-11       2.811984516713e-12      -3.836829112965e-15 
   53       1.662315053741e-10       1.091593256780e-14      -4.981296005964e-13       6.475745504594e-17       1.962852202681e-11       2.695144008128e-12      -2.630439787789e-15 
   54       1.703047260507e-10       1.143256277191e-14      -5.351760954273e-13       6.721752624258e-17       1.863688831165e-11       2.585047948521e-12      -1.661344449542e-15 
   55       1.744432517474e-10       1.195459068412e-14      -5.727411357243e-13       6.972465523585e-17       1.770226016773e-11       2.481378853844e-12      -1.138753411628e-15 
   56       1.786466310153e-10       1.248141744388e-14      -6.107788781051e-13       7.227890756879e-17       1.682285366807e-11       2.383991113824e-12      -1.050058868213e-15 
   57       1.829140506839e-10       1.301259212824e-14      -6.492789428005e-13       7.488033967528e-17       1.599763323995e-11       2.292649712075e-12      -1.310673271005e-15 
   58       1.872439593557e-10       1.354768714833e-14      -6.882379291710e-13       7.752900456261e-17       1.522404818770e-11       2.206926395310e-12      -1.818936772413e-15 
   59       1.916340180989e-10       1.408630088695e-14      -7.276599074403e-13       8.022495156980e-17       1.449794132196e-11       2.126188258342e-12      -2.455304338102e-15 
   60       1.960810511395e-10       1.462806033635e-14      -7.675569104290e-13       8.296822612599e-17       1.381345758881e-11       2.049586329078e-12      -3.081532859554e-15 
   61       2.005817882703e-10       1.517252125332e-14      -8.079346325266e-13       8.575887373227e-17       1.316455874955e-11       1.976269247786e-12      -3.571348167624e-15 
   62       2.051353983578e-10       1.571883646898e-14      -8.487446630742e-13       8.859695349837e-17       1.255017142060e-11       1.906106175990e-12      -3.912328871314e-15 
   63       2.097414395986e-10       1.626601746935e-14      -8.899223550474e-13       9.148252722951e-17       1.197003768606e-11       1.839106634579e-12      -4.125553033006e-15 
   64       2.143990942752e-10       1.681302970619e-14      -9.314006936385e-13       9.441565536548e-17       1.142317140199e-11       1.775205539779e-12      -4.236318527607e-15 
   65       2.191071445688e-10       1.735879198306e-14      -9.731103186273e-13       9.739639687308e-17       1.090781778438e-11       1.714258930231e-12      -4.274328988554e-15 
   66       2.238639483722e-10       1.790217584122e-14      -1.014979546751e-12       1.004248091385e-16       1.042141299704e-11       1.656039694054e-12      -4.273879753833e-15 
   67       2.286674151021e-10       1.844200494564e-14      -1.056934394074e-12       1.035009478595e-16       9.960543739641e-12       1.600233295916e-12      -4.274043811985e-15 
   68       2.335153606595e-10       1.897712830578e-14      -1.098902472363e-12       1.066248817042e-16       9.521796203109e-12       1.546527567626e-12      -4.310032603190e-15 
   69       2.384067098919e-10       1.950665853878e-14      -1.140825544997e-12       1.097967399752e-16       9.104593023116e-12       1.494912758359e-12      -4.384830025797e-15 
   70       2.433404954500e-10       2.002978100343e-14      -1.182649567090e-12       1.130166744546e-16       8.708861211316e-12       1.445434885771e-12      -4.492118365754e-15 
   71       2.483154859686e-10       2.054568548853e-14      -1.224321155867e-12       1.162848457572e-16       8.334176300187e-12       1.398105218129e-12      -4.624555839702e-15 
   72       2.533301715759e-10       2.105356748721e-14      -1.265787712116e-12       1.196014236010e-16       7.979744676968e-12       1.352898407091e-12      -4.773736833949e-15 
   73       2.583827494034e-10       2.155262947127e-14      -1.306997541632e-12       1.229665870770e-16       7.644385917576e-12       1.309750620493e-12      -4.930152143454e-15 
   74       2.634711090956e-10       2.204208216552e-14      -1.347899976673e-12       1.263805249193e-16       7.326515120540e-12       1.268557675137e-12      -5.083149210807e-15 
   75       2.685928183196e-10       2.252114582212e-14      -1.388445497404e-12       1.298434357751e-16       7.024125240923e-12       1.229173169575e-12      -5.220892365206e-15 
   76       2.737454465913e-10       2.298903330955e-14      -1.428579859703e-12       1.333555312016e-16       6.735251838943e-12       1.191449201373e-12      -5.332882642647e-15 
   77       2.789276369602e-10       2.344489300246e-14      -1.468224973842e-12       1.369170446921e-16       6.459504218977e-12       1.155371218497e-12      -5.418135627721e-15 
   78       2.841382043335e-10       2.388785774431e-14      -1.507294743392e-12       1.405282247939e-16       6.196782702663e-12       1.120944480626e-12      -5.478429571408e-15 
   79       2.893758070657e-10       2.431706299573e-14      -1.545700748100e-12       1.441893328483e-16       5.946813336073e-12       1.088152678312e-12      -5.515890625621e-15 
   80       2.946389394058e-10       2.473164773589e-14      -1.583352242441e-12       1.479006433163e-16       5.709140115940e-12       1.056956938998e-12      -5.533005568476e-15 
   81       2.999259239445e-10       2.513075536402e-14      -1.620156154159e-12       1.516624441047e-16       5.483117215893e-12       1.027294833031e-12      -5.532634529549e-15 
   82       3.052349040609e-10       2.551353460074e-14      -1.656017082814e-12       1.554750368921e-16       5.267901212681e-12       9.990793796749e-13      -5.518023715152e-15 
   83       3.105638363699e-10       2.587914038957e-14      -1.690837298327e-12       1.593387374547e-16       5.062443312408e-12       9.721980531295e-13      -5.492818133592e-15 
   84       3.159106794854e-10       2.622680360238e-14      -1.724524921727e-12       1.632538544860e-16       4.865724749164e-12       9.465332426628e-13      -5.460183101736e-15 
   85       3.212740128073e-10       2.655605145854e-14      -1.757020028825e-12       1.672206213085e-16       4.677524847002e-12       9.220297074879e-13      -5.419973558233e-15 
   86       3.266525069454e-10       2.686652546923e-14      -1.788272891427e-12       1.712392533858e-16       4.497766625561e-12       8.986365340479e-13      -5.371116631670e-15 
   87       3.320447323332e-10       2.715791790973e-14      -1.818236313952e-12       1.753099687883e-16       4.326281316114e-12       8.762860520786e-13      -5.312458916013e-15 
   88       3.374491549746e-10       2.742997387728e-14      -1.846865769485e-12       1.794329881567e-16       4.162804674734e-12       8.548932011976e-13      -5.242764217408e-15 
   89       3.428641321905e-10       2.768249334882e-14      -1.874119535842e-12       1.836085346669e-16       4.006973295454e-12       8.343548974922e-13      -5.160711300979e-15 
   90       3.482879083651e-10       2.791533323882e-14      -1.899958831632e-12       1.878368339946e-16       3.858320923426e-12       8.145494001078e-13      -5.064891637630e-15 
   91       3.537186106926e-10       2.812840945709e-14      -1.924347952316e-12       1.921181142797e-16       3.716274768089e-12       7.953356778358e-13      -4.953807150846e-15 
   92       3.591542449237e-10       2.832169896656e-14      -1.947254406268e-12       1.964526060907e-16       3.580151816323e-12       7.765527757024e-13      -4.825867963492e-15 
   93       3.645928191531e-10       2.849521633294e-14      -1.968641972654e-12       2.008405337715e-16       3.449309348722e-12       7.580585470830e-13      -4.680054354630e-15 
   94       3.700327457170e-10       2.864893486951e-14      -1.988448385188e-12       2.052820880696e-16       3.323630391640e-12       7.398538894346e-13      -4.518021409081e-15 
   95       3.754724921583e-10       2.878285738198e-14      -2.006604527957e-12       2.097774493067e-16       3.203104800297e-12       7.219761094543e-13      -4.342308214244e-15 
   96       3.809104561086e-10       2.889704230469e-14      -2.023041252924e-12       2.143267954772e-16       3.087680012114e-12       7.044611306276e-13      -4.155708626673e-15 
   97       3.863449627926e-10       2.899160540826e-14      -2.037689418828e-12       2.189303020952e-16       2.977259476595e-12       6.873434001809e-13      -3.961278136389e-15 
   98       3.917742625319e-10       2.906672150728e-14      -2.050479930086e-12       2.235881420402e-16       2.871701085206e-12       6.706557960340e-13      -3.762340731171e-15 
   99       3.971965282498e-10       2.912262616791e-14      -2.061343775692e-12       2.283004854035e-16       2.770815601266e-12       6.544295337522e-13      -3.562495760867e-15 
  100       4.026098529747e-10       2.915961741559e-14      -2.070212068115e-12       2.330674993343e-16       2.674365089817e-12       6.386940734988e-13      -3.365624801691e-15 
  101       4.080122473445e-10       2.917805744266e-14      -2.077016082203e-12       2.378893478861e-16       2.582061347517e-12       6.234770269876e-13      -3.175898520526e-15 
  102       4.134016371111e-10       2.917837431603e-14      -2.081687294081e-12       2.427661918626e-16       2.493564332517e-12       6.088040644353e-13      -2.997783539229e-15 
  103       4.187758606438e-10       2.916106368484e-14      -2.084157420049e-12       2.476981886642e-16       2.408480594346e-12       5.946988215135e-13      -2.836049298931e-15 
  104       4.241328017666e-10       2.912670687881e-14      -2.084362085751e-12       2.526855111007e-16       2.326446384924e-12       5.811774600384e-13      -2.694690110819e-15 
  105       4.294708140804e-10       2.907602430972e-14      -2.082252314370e-12       2.577284070557e-16       2.247393159718e-12       5.682317136309e-13      -2.573510685496e-15 
  106       4.347883495739e-10       2.900983250082e-14      -2.077784670065e-12       2.628271476331e-16       2.171315181740e-12       5.558433676432e-13      -2.471090008199e-15 
  107       4.400838274136e-10       2.892903020535e-14      -2.070917844129e-12       2.679820089635e-16       2.098187411296e-12       5.439892509355e-13      -2.385819968046e-15 
  108       4.453556329347e-10       2.883460029425e-14      -2.061612733782e-12       2.731932722595e-16       2.027964866427e-12       5.326410840789e-13      -2.315900301312e-15 
  109       4.506021166325e-10       2.872761164397e-14      -2.049832520967e-12       2.784612238696e-16       1.960581983358e-12       5.217653275573e-13      -2.259333534702e-15 
  110       4.558215931540e-10       2.860922102427e-14      -2.035542751138e-12       2.837861553337e-16       1.895951976939e-12       5.113230299696e-13      -2.213919928628e-15 
  111       4.610123402887e-10       2.848067498592e-14      -2.018711412056e-12       2.891683634368e-16       1.833966201092e-12       5.012696762321e-13      -2.177252420479e-15 
  112       4.661725979602e-10       2.834331174854e-14      -1.999309012584e-12       2.946081502646e-16       1.774493509251e-12       4.915550357809e-13      -2.146711567900e-15 
  113       4.713005672175e-10       2.819856308836e-14      -1.977308661476e-12       3.001058232571e-16       1.717379614811e-12       4.821230107736e-13      -2.119460492067e-15 
  114       4.763944092261e-10       2.804795622595e-14      -1.952686146172e-12       3.056616952641e-16       1.662446451570e-12       4.729114842919e-13      -2.092439820957e-15 
  115       4.814522442597e-10       2.789311571406e-14      -1.925420011593e-12       3.112760845994e-16       1.609491534172e-12       4.638521685441e-13      -2.062362632626e-15 
  116       4.864722294580e-10       2.773573974630e-14      -1.895489441768e-12       3.169492871823e-16       1.558329135276e-12       4.548855250072e-13      -2.026393973960e-15 
  117       4.914528049832e-10       2.757752177960e-14      -1.862867444085e-12       3.226814890034e-16       1.508920863992e-12       4.460079073401e-13      -1.984293954598e-15 
  118       4.963924760368e-10       2.742022288315e-14      -1.827526980479e-12       3.284728430696e-16       1.461259836227e-12       4.372298917860e-13      -1.936526929895e-15 
  119       5.012897364618e-10       2.726569810830e-14      -1.789443149170e-12       3.343234961746e-16       1.415330011609e-12       4.285616997554e-13      -1.883601224961e-15 
  120       5.061430684301e-10       2.711589815021e-14      -1.748593244026e-12       3.402335887065e-16       1.371105923664e-12       4.200131792905e-13      -1.826070130769e-15 
  121       5.109509421306e-10       2.697287100942e-14      -1.704956813932e-12       3.462032544563e-16       1.328552409992e-12       4.115937865290e-13      -1.764532900266e-15 
  122       5.157118154567e-10       2.683876365350e-14      -1.658515722154e-12       3.522326204251e-16       1.287624342444e-12       4.033125671690e-13      -1.699635744476e-15 
  123       5.204241336940e-10       2.671582367861e-14      -1.609254205710e-12       3.583218066323e-16       1.248266357299e-12       3.951781379331e-13      -1.632072828614e-15 
  124       5.250863292082e-10       2.660640097117e-14      -1.557158934728e-12       3.644709259232e-16       1.210412585439e-12       3.871986680325e-13      -1.562587268189e-15 
  125       5.296968211330e-10       2.651294936943e-14      -1.502219071823e-12       3.706800837769e-16       1.173986382528e-12       3.793818606316e-13      -1.491972125114e-15 
  126       5.342540150574e-10       2.643802832509e-14      -1.444426331454e-12       3.769493781142e-16       1.138900059185e-12       3.717349343122e-13      -1.421071403816e-15 
  127       5.387563027135e-10       2.638430456491e-14      -1.383775039296e-12       3.832788991055e-16       1.105054611166e-12       3.642646045378e-13      -1.350781047341e-15 
  128       5.432020616648e-10       2.635455375233e-14      -1.320262191604e-12       3.896687289782e-16       1.072339449534e-12       3.569770651179e-13      -1.282049933465e-15 
  129       5.475897149886e-10       2.635160471656e-14      -1.253886678046e-12       3.961189449263e-16       1.040654421244e-12       3.498770782140e-13      -1.215695832736e-15 
  130       5.519179183920e-10       2.637816169318e-14      -1.184646727712e-12       4.026296286049e-16       1.009979175231e-12       3.429651708601e-13      -1.151828339942e-15 
  131       5.561853931285e-10       2.643696563243e-14      -1.112542293817e-12       4.092008573188e-16       9.803109313775e-13       3.362400944372e-13      -1.090364225271e-15 
  132       5.603908679583e-10       2.653085112211e-14      -1.037575917971e-12       4.158327008465e-16       9.516427629883e-13       3.296996638932e-13      -1.031206473012e-15 
  133       5.645330792656e-10       2.666274763813e-14      -9.597527835628e-13       4.225252212697e-16       9.239634864706e-13       3.233407328290e-13      -9.742439535933e-16 
  134       5.686107711756e-10       2.683568079526e-14      -8.790807691401e-13       4.292784728039e-16       8.972575510117e-13       3.171591685834e-13      -9.193510956294e-16 
  135       5.726226956713e-10       2.705277359770e-14      -7.955705017880e-13       4.360925016284e-16       8.715049282576e-13       3.111498273184e-13      -8.663875579624e-16 
  136       5.765676127108e-10       2.731724768974e-14      -7.092354105111e-13       4.429673457157e-16       8.466810019918e-13       3.053065291051e-13      -8.151979017056e-16 
  137       5.804442903444e-10       2.763242460644e-14      -6.200917796134e-13       4.499030346623e-16       8.227564578134e-13       2.996220330083e-13      -7.656112622870e-16 
  138       5.842515048314e-10       2.800172702423e-14      -5.281588020788e-13       4.568995895181e-16       7.996971728163e-13       2.940880121725e-13      -7.174410214926e-16 
  139       5.879880407571e-10       2.842868001158e-14      -4.334586329515e-13       4.639570226168e-16       7.774641052672e-13       2.886950289070e-13      -6.704844795093e-16 
  140       5.916526911503e-10       2.891691227963e-14      -3.360164427164e-13       4.710753374060e-16       7.560131842846e-13       2.834325097711e-13      -6.245225269687e-16 
  141       5.952442575997e-10       2.947015743286e-14      -2.358604706796e-13       4.782545282765e-16       7.352951995170e-13       2.782887206599e-13      -5.793193169899e-16 
  142       5.987615503714e-10       3.009225521968e-14      -1.330220783488e-13       4.854945803934e-16       7.152556908218e-13       2.732507418893e-13      -5.346219372232e-16 
  143       6.022033885260e-10       3.078715278314e-14      -2.753580281364e-14       4.927954695251e-16       6.958348379435e-13       2.683044432812e-13      -4.901600818930e-16 
  144       6.055686427416e-10       3.155879062359e-14       8.056279201011e-14       5.001571598943e-16       6.769790997194e-13       2.634374162845e-13      -4.457028277279e-16 
  145       6.088563682953e-10       3.241074517564e-14       1.912439130913e-13       5.075795978478e-16       6.586776578410e-13       2.586481487244e-13      -4.012359625388e-16 
  146       6.120656854757e-10       3.334655320747e-14       3.044773123821e-13       5.150627172364e-16       6.409293729694e-13       2.539377114092e-13      -3.568015968197e-16 
  147       6.151957384129e-10       3.436982452751e-14       4.202301044948e-13       5.226064411590e-16       6.237313154128e-13       2.493068744656e-13      -3.124426298971e-16 
  148       6.182456954411e-10       3.548424257256e-14       5.384667259771e-13       5.302106817809e-16       6.070787223305e-13       2.447560994185e-13      -2.682027501569e-16 
  149       6.212147494609e-10       3.669356499577e-14       6.591488945881e-13       5.378753401527e-16       5.909649549382e-13       2.402855312705e-13      -2.241264352708e-16 
  150       6.241021183020e-10       3.800162425480e-14       7.822355685735e-13       5.456003060289e-16       5.753814557120e-13       2.358949905820e-13      -1.802589524228e-16 
  151       6.269070450856e-10       3.941232819984e-14       9.076829059413e-13       5.533854576863e-16       5.603177055934e-13       2.315839655510e-13      -1.366463585359e-16 
  152       6.296287985866e-10       4.092966066170e-14       1.035444223737e-12       5.612306617431e-16       5.457611811936e-13       2.273516040926e-13      -9.333550049859e-17 
  153       6.322666735967e-10       4.255768203986e-14       1.165469957319e-12       5.691357729772e-16       5.316973119982e-13       2.231967059194e-13      -5.037401539117e-17 
  154       6.348199912863e-10       4.430052989057e-14       1.297707619637e-12       5.771006341450e-16       5.181094375718e-13       2.191177146206e-13      -7.810330712543e-18 
  155       6.372880995672e-10       4.616241951490e-14       1.432101760500e-12       5.851250757997e-16       5.049787647625e-13       2.151127097425e-13       3.430633539335e-17 
  156       6.396703734551e-10       4.814764454680e-14       1.568593925863e-12       5.932089161105e-16       4.922843249064e-13       2.111793988678e-13       7.592597391101e-17 
  157       6.419662154322e-10       5.026057754119e-14       1.707122617091e-12       6.013519606809e-16       4.800029310326e-13       2.073151096956e-13       1.169977847268e-16 
  158       6.441750558092e-10       5.250567056202e-14       1.847623250244e-12       6.095540023672e-16       4.681091350672e-13       2.035167821215e-13       1.574701764024e-16 
  159       6.462963530885e-10       5.488745577036e-14       1.990028115345e-12       6.178148210974e-16       4.565751850383e-13       1.997809603167e-13       1.972907659485e-16 
  160       6.483295943260e-10       5.741054601242e-14       2.134266335662e-12       6.261341836900e-16       4.453709822805e-13       1.961037848086e-13       2.364063785977e-16 
  161       6.502743101451e-10       6.007945688128e-14       2.280267044163e-12       6.345118456755e-16       4.344697996663e-13       1.924819800866e-13       2.747723679855e-16 
  162       6.521301205073e-10       6.289805398396e-14       2.427969314070e-12       6.429475573247e-16       4.238660944162e-13       1.889159321958e-13       3.123815033955e-16 
  163       6.538966937007e-10       6.587005769101e-14       2.577313032749e-12       6.514410578094e-16       4.135591960674e-13       1.854068694336e-13       3.492376485496e-16 
  164       6.555737324795e-10       6.899921703526e-14       2.728235737792e-12       6.599920730768e-16       4.035476709634e-13       1.819558879877e-13       3.853467132756e-16 
  165       6.571609744936e-10       7.228930947848e-14       2.880672591099e-12       6.686003156765e-16       3.938293059643e-13       1.785639485966e-13       4.207166961623e-16 
  166       6.586581927192e-10       7.574414067808e-14       3.034556352948e-12       6.772654845892e-16       3.844010921565e-13       1.752318732091e-13       4.553577272158e-16 
  167       6.600651958877e-10       7.936754425383e-14       3.189817356081e-12       6.859872650541e-16       3.752592085638e-13       1.719603416451e-13       4.892821105138e-16 
  168       6.613818289167e-10       8.316338155451e-14       3.346383479773e-12       6.947653283966e-16       3.663990058577e-13       1.687498882552e-13       5.225043668623e-16 
  169       6.626079733387e-10       8.713554142462e-14       3.504180123917e-12       7.035993318567e-16       3.578149900669e-13       1.656008985809e-13       5.550412764501e-16 
  170       6.637435477321e-10       9.128793997111e-14       3.663130183094e-12       7.124889184165e-16       3.495008062889e-13       1.625136060151e-13       5.869119215049e-16 
  171       6.647885081502e-10       9.562452033000e-14       3.823154020656e-12       7.214337166279e-16       3.414492223991e-13       1.594880884615e-13       6.181377289486e-16 
  172       6.657428485518e-10       1.001492524331e-13       3.984169442803e-12       7.304333404408e-16       3.336521127621e-13       1.565242649953e-13       6.487425130526e-16 
  173       6.666066012306e-10       1.048661327748e-13       4.146091672656e-12       7.394873890309e-16       3.261004419416e-13       1.536218925232e-13       6.787525180937e-16 
  174       6.673798372451e-10       1.097791841785e-13       4.308833324340e-12       7.485954466275e-16       3.187842484107e-13       1.507805624432e-13       7.081964610091e-16 
  175       6.680626668489e-10       1.148924555638e-13       4.472304377056e-12       7.577570823411e-16       3.116926282624e-13       1.479996973050e-13       7.371055740521e-16 
  176       6.686552399201e-10       1.202100217124e-13       4.636412149163e-12       7.669718499918e-16       3.048137189199e-13       1.452785474700e-13       7.655136474479e-16 
  177       6.691577463916e-10       1.257359830357e-13       4.801061272253e-12       7.762392879366e-16       2.981346828469e-13       1.426161877715e-13       7.934570720485e-16 
  178       6.695704166808e-10       1.314744653407e-13       4.966153665230e-12       7.855589188976e-16       2.916416912580e-13       1.400115141747e-13       8.209748819885e-16 
  179       6.698935221191e-10       1.374296195974e-13       5.131588508383e-12       7.949302497898e-16       2.853199078291e-13       1.374632404367e-13       8.481087973406e-16 
  180       6.701273633861e-10       1.436053944287e-13       5.297266720415e-12       8.043527839017e-16       2.791562451402e-13       1.349701188513e-13       8.748944092232e-16 
  181       6.702722338816e-10       1.500048338458e-13       5.463104841614e-12       8.138260588791e-16       2.731479130494e-13       1.325316290796e-13       9.013338624746e-16 
