# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   61       2.201144484392e-10       2.928687467854e-14      -2.974400080983e-13       0.000000000000e+00       3.574186952895e-11       4.330531506993e-12      -6.987623031006e-15 
   62       2.230330023366e-10       3.073591613672e-14      -3.415999878033e-13       0.000000000000e+00       3.442597450023e-11       4.192741214800e-12      -7.470004818799e-15 
   63       2.259794188232e-10       3.222140100075e-14      -3.874597460547e-13       0.000000000000e+00       3.317320165953e-11       4.061366949954e-12      -7.865228210217e-15 
   64       2.289550962033e-10       3.374255877696e-14      -4.350218469433e-13       0.000000000000e+00       3.198217517530e-11       3.936198331886e-12      -8.181332248303e-15 
   65       2.319607474337e-10       3.529852327110e-14      -4.842886163331e-13       0.000000000000e+00       3.084999704454e-11       3.816854403148e-12      -8.428269314818e-15 
   66       2.349963521558e-10       3.688833011871e-14      -5.352622102372e-13       0.000000000000e+00       2.977216511348e-11       3.702774530302e-12      -8.617990990587e-15 
   67       2.380611087270e-10       3.851091431546e-14      -5.879446831938e-13       0.000000000000e+00       2.874249109829e-11       3.593209304819e-12      -8.764533915851e-15 
   68       2.411540818060e-10       4.016522021160e-14      -6.423346967226e-13       0.000000000000e+00       2.775475204100e-11       3.487424880178e-12      -8.881965354601e-15 
   69       2.442764047032e-10       4.185056289661e-14      -6.984167173737e-13       0.000000000000e+00       2.680821650338e-11       3.385384401666e-12      -8.977544567822e-15 
   70       2.474294391628e-10       4.356633594042e-14      -7.561697426955e-13       0.000000000000e+00       2.590309599904e-11       3.287188940578e-12      -9.057323630961e-15 
   71       2.506140896565e-10       4.531190580782e-14      -8.155704502533e-13       0.000000000000e+00       2.503887366241e-11       3.192872699766e-12      -9.128195688453e-15 
   72       2.538307732044e-10       4.708661226509e-14      -8.765931800727e-13       0.000000000000e+00       2.421426660269e-11       3.102399373259e-12      -9.197926075039e-15 
   73       2.570793891960e-10       4.888976878671e-14      -9.392099170846e-13       0.000000000000e+00       2.342718825799e-11       3.015658505885e-12      -9.275183437084e-15 
   74       2.603592892113e-10       5.072066296199e-14      -1.003390273570e-12       0.000000000000e+00       2.267471074934e-11       2.932461852895e-12      -9.369570853904e-15 
   75       2.636692468420e-10       5.257855690181e-14      -1.069101471602e-12       0.000000000000e+00       2.195302723479e-11       2.852539739584e-12      -9.491656959082e-15 
   76       2.670080441427e-10       5.446253185312e-14      -1.136306444869e-12       0.000000000000e+00       2.125839620692e-11       2.775614288459e-12      -9.649668280481e-15 
   77       2.703764211601e-10       5.637098843076e-14      -1.204957783322e-12       0.000000000000e+00       2.059025640231e-11       2.701642564161e-12      -9.838801116307e-15 
   78       2.737754287325e-10       5.830205556598e-14      -1.275002647275e-12       0.000000000000e+00       1.994861415478e-11       2.630611359358e-12      -1.005000811405e-14 
   79       2.772058261471e-10       6.025373547071e-14      -1.346384494863e-12       0.000000000000e+00       1.933309461601e-11       2.562462229899e-12      -1.027312740657e-14 
   80       2.806680636053e-10       6.222390084964e-14      -1.419043025921e-12       0.000000000000e+00       1.874292424509e-11       2.497089430666e-12      -1.049684526905e-14 
   81       2.841622646885e-10       6.421029211224e-14      -1.492914125863e-12       0.000000000000e+00       1.817691329821e-11       2.434337851426e-12      -1.070865877584e-14 
   82       2.876882088232e-10       6.621051458478e-14      -1.567929809565e-12       0.000000000000e+00       1.763343831818e-11       2.374000952686e-12      -1.089483845740e-14 
   83       2.912453137472e-10       6.822203572238e-14      -1.644018165243e-12       0.000000000000e+00       1.711042462411e-11       2.315818701544e-12      -1.104039095720e-14 
   84       2.948329628654e-10       7.024243492978e-14      -1.721111238009e-12       0.000000000000e+00       1.660585014229e-11       2.259540115758e-12      -1.113229445746e-14 
   85       2.984515880828e-10       7.227020671543e-14      -1.799170305081e-12       0.000000000000e+00       1.611939122303e-11       2.205127330573e-12      -1.116990302709e-14 
   86       3.021017351684e-10       7.430408619081e-14      -1.878164707258e-12       0.000000000000e+00       1.565101882952e-11       2.152581734632e-12      -1.115620664707e-14 
   87       3.057837232600e-10       7.634280973597e-14      -1.958064357972e-12       0.000000000000e+00       1.520049283587e-11       2.101881405756e-12      -1.109472919895e-14 
   88       3.094976331263e-10       7.838511645707e-14      -2.038839820612e-12       0.000000000000e+00       1.476735327870e-11       2.052980132646e-12      -1.098954612629e-14 
   89       3.132432954286e-10       8.042974964393e-14      -2.120462385843e-12       0.000000000000e+00       1.435091160882e-11       2.005806436593e-12      -1.084530209606e-14 
   90       3.170202789834e-10       8.247545822763e-14      -2.202904148926e-12       0.000000000000e+00       1.395024194289e-11       1.960262593182e-12      -1.066722866010e-14 
   91       3.208278790237e-10       8.452099823804e-14      -2.286138087039e-12       0.000000000000e+00       1.356417231503e-11       1.916223653995e-12      -1.046116191648e-14 
   92       3.246651054618e-10       8.656513426139e-14      -2.370138136598e-12       0.000000000000e+00       1.319127592849e-11       1.873536468318e-12      -1.023356017102e-14 
   93       3.285310022944e-10       8.860652850048e-14      -2.454871713360e-12       0.000000000000e+00       1.283020946357e-11       1.832057411396e-12      -9.990666447561e-15 
   94       3.324256862679e-10       9.064338570308e-14      -2.540275817931e-12       0.000000000000e+00       1.248080520682e-11       1.791774184981e-12      -9.735813573648e-15 
   95       3.363494434534e-10       9.267375727712e-14      -2.626277462761e-12       0.000000000000e+00       1.214312776760e-11       1.752700612063e-12      -9.471744547821e-15 
   96       3.403024049254e-10       9.469564884562e-14      -2.712800883090e-12       0.000000000000e+00       1.181713772641e-11       1.714839121577e-12      -9.201437419809e-15 
   97       3.442845395702e-10       9.670702016132e-14      -2.799767510532e-12       0.000000000000e+00       1.150268765049e-11       1.678180301428e-12      -8.928111213442e-15 
   98       3.482956468926e-10       9.870578502145e-14      -2.887095946655e-12       0.000000000000e+00       1.119951810944e-11       1.642702451513e-12      -8.655231849547e-15 
   99       3.523353498243e-10       1.006898111824e-13      -2.974701936571e-12       0.000000000000e+00       1.090725369093e-11       1.608371136746e-12      -8.386518068860e-15 
  100       3.564030875309e-10       1.026569202744e-13      -3.062498342516e-12       0.000000000000e+00       1.062539901621e-11       1.575138740082e-12      -8.125947354930e-15 
  101       3.604981082197e-10       1.046048877163e-13      -3.150395117434e-12       0.000000000000e+00       1.035333475586e-11       1.542944015538e-12      -7.877761857025e-15 
  102       3.646194619475e-10       1.065314426301e-13      -3.238299278563e-12       0.000000000000e+00       1.009031364533e-11       1.511711641221e-12      -7.646474313039e-15 
  103       3.687659934277e-10       1.084342677558e-13      -3.326114881014e-12       0.000000000000e+00       9.835456500635e-12       1.481351772348e-12      -7.436873972394e-15 
  104       3.729365856043e-10       1.103111100302e-13      -3.413749059483e-12       0.000000000000e+00       9.587951418631e-12       1.451781175550e-12      -7.252922951330e-15 
  105       3.771309433370e-10       1.121601295187e-13      -3.501131139750e-12       0.000000000000e+00       9.347690605885e-12       1.422990845913e-12      -7.094262750229e-15 
  106       3.813489026643e-10       1.139795976797e-13      -3.588196071634e-12       0.000000000000e+00       9.114712548588e-12       1.394986733243e-12      -6.959244662772e-15 
  107       3.855901851083e-10       1.157677920263e-13      -3.674878631191e-12       0.000000000000e+00       8.889004779462e-12       1.367768769161e-12      -6.845991007390e-15 
  108       3.898543932375e-10       1.175229972578e-13      -3.761113460985e-12       0.000000000000e+00       8.670502126185e-12       1.341330657285e-12      -6.752388857120e-15 
  109       3.941410062304e-10       1.192435063896e-13      -3.846835110350e-12       0.000000000000e+00       8.459084959825e-12       1.315659663407e-12      -6.676083769460e-15 
  110       3.984493754382e-10       1.209276218847e-13      -3.931978075656e-12       0.000000000000e+00       8.254577443267e-12       1.290736405679e-12      -6.614473516220e-15 
  111       4.027787199491e-10       1.225736567843e-13      -4.016476840581e-12       0.000000000000e+00       8.056745779646e-12       1.266534644790e-12      -6.564701813384e-15 
  112       4.071281221502e-10       1.241799358384e-13      -4.100265916372e-12       0.000000000000e+00       7.865296460776e-12       1.243021074147e-12      -6.523652050962e-15 
  113       4.114965232921e-10       1.257447966368e-13      -4.183279882113e-12       0.000000000000e+00       7.679874515578e-12       1.220155110056e-12      -6.487941022842e-15 
  114       4.158827190511e-10       1.272665907397e-13      -4.265453424993e-12       0.000000000000e+00       7.500061758513e-12       1.197888681904e-12      -6.453912656651e-15 
  115       4.202853550930e-10       1.287436848088e-13      -4.346721380570e-12       0.000000000000e+00       7.325375038012e-12       1.176166022339e-12      -6.417631743605e-15 
  116       4.247031218293e-10       1.301744899715e-13      -4.427017517398e-12       0.000000000000e+00       7.155372111917e-12       1.154936153550e-12      -6.375673255168e-15 
  117       4.291353750339e-10       1.315575515469e-13      -4.506270637171e-12       0.000000000000e+00       6.989987622059e-12       1.134192516949e-12      -6.327612569428e-15 
  118       4.335815827014e-10       1.328914724035e-13      -4.584408073835e-12       0.000000000000e+00       6.829234868807e-12       1.113937790128e-12      -6.273827644197e-15 
  119       4.380411299591e-10       1.341748870665e-13      -4.661356935656e-12       0.000000000000e+00       6.673101047787e-12       1.094171525384e-12      -6.214731276745e-15 
  120       4.425133163916e-10       1.354064630983e-13      -4.737044134379e-12       0.000000000000e+00       6.521546449922e-12       1.074890052146e-12      -6.150771868018e-15 
  121       4.469973533652e-10       1.365849024790e-13      -4.811396414395e-12       0.000000000000e+00       6.374503661475e-12       1.056086379420e-12      -6.082434186861e-15 
  122       4.514923613523e-10       1.377089429869e-13      -4.884340381907e-12       0.000000000000e+00       6.231876764082e-12       1.037750098219e-12      -6.010240134239e-15 
  123       4.559973672561e-10       1.387773595788e-13      -4.955802534091e-12       0.000000000000e+00       6.093540534797e-12       1.019867284003e-12      -5.934749507456e-15 
  124       4.605113017347e-10       1.397889657705e-13      -5.025709288265e-12       0.000000000000e+00       5.959339646129e-12       1.002420399113e-12      -5.856560764380e-15 
  125       4.650329965260e-10       1.407426150170e-13      -5.093987011046e-12       0.000000000000e+00       5.829087866080e-12       9.853881952087e-13      -5.776311787660e-15 
  126       4.695611817716e-10       1.416372020933e-13      -5.160562047523e-12       0.000000000000e+00       5.702567258188e-12       9.687456157036e-13      -5.694680648951e-15 
  127       4.740944833421e-10       1.424716644747e-13      -5.225360750415e-12       0.000000000000e+00       5.579527381564e-12       9.524636982016e-13      -5.612386373132e-15 
  128       4.786314201606e-10       1.432449837168e-13      -5.288309509240e-12       0.000000000000e+00       5.459684490930e-12       9.365094769335e-13      -5.530189702530e-15 
  129       4.831705535351e-10       1.439562315859e-13      -5.349335998513e-12       0.000000000000e+00       5.342782496737e-12       9.208538475826e-13      -5.448763345585e-15 
