# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   42       1.674303543494e-10       9.039773114717e-15       2.278849651793e-13       0.000000000000e+00       8.165531711080e-11       8.891867094779e-12      -5.475382731040e-15 
   43       1.698589147531e-10       9.775488964165e-15       2.160465764191e-13       0.000000000000e+00       7.776036644347e-11       8.502823339365e-12      -5.823927288156e-15 
   44       1.723159577945e-10       1.054908689350e-14       2.028695916318e-13       0.000000000000e+00       7.411493924269e-11       8.138382482547e-12      -6.831162625610e-15 
   45       1.747948729359e-10       1.135983902590e-14       1.882018814196e-13       0.000000000000e+00       7.068355972398e-11       7.797604195598e-12      -8.135771475980e-15 
   46       1.772981896449e-10       1.220795333938e-14       1.719327717072e-13       0.000000000000e+00       6.746083615357e-11       7.479849676879e-12      -9.528667986280e-15 
   47       1.798294596005e-10       1.309386398733e-14       1.539547557562e-13       0.000000000000e+00       6.444302889794e-11       7.183744090922e-12      -1.081965395371e-14 
   48       1.823900483218e-10       1.401796118043e-14       1.341485329616e-13       0.000000000000e+00       6.161682390638e-11       6.906730814982e-12      -1.178578273021e-14 
   49       1.849789269998e-10       1.498058968944e-14       1.123823029036e-13       0.000000000000e+00       5.895862062455e-11       6.644987345722e-12      -1.216965559119e-14 
   50       1.875940721875e-10       1.598203687547e-14       8.854667369269e-14       0.000000000000e+00       5.644164265631e-11       6.394512822360e-12      -1.176280146619e-14 
   51       1.902375957233e-10       1.702249642424e-14       6.267219547125e-14       0.000000000000e+00       5.406119720078e-11       6.154933700034e-12      -1.068645006907e-14 
   52       1.929116474352e-10       1.810209217986e-14       3.484250977802e-14       0.000000000000e+00       5.181504111906e-11       5.926585723001e-12      -9.184026629071e-15 
   53       1.956167996236e-10       1.922088581401e-14       5.162470619626e-15       0.000000000000e+00       4.969582164252e-11       5.709404322303e-12      -7.544975293512e-15 
   54       1.983519145561e-10       2.037887483589e-14      -2.624088551068e-14       0.000000000000e+00       4.769073241581e-11       5.502895657348e-12      -6.107059419424e-15 
   55       2.011152451480e-10       2.157601390277e-14      -5.924828263760e-14       0.000000000000e+00       4.578542198512e-11       5.306372414006e-12      -5.177095543562e-15 
   56       2.039083607545e-10       2.281228951009e-14      -9.384896723501e-14       0.000000000000e+00       4.397764425193e-11       5.119796135840e-12      -4.764826324527e-15 
   57       2.067329645376e-10       2.408766037021e-14      -1.300632786575e-13       0.000000000000e+00       4.226639661733e-11       4.943093423080e-12      -4.786965067772e-15 
   58       2.095896631069e-10       2.540203467878e-14      -1.679141585013e-13       0.000000000000e+00       4.064779024416e-11       4.775891272119e-12      -5.142111229638e-15 
   59       2.124778820616e-10       2.675526903248e-14      -2.074273849891e-13       0.000000000000e+00       3.911487177968e-11       4.617498432272e-12      -5.709872800407e-15 
   60       2.153957815318e-10       2.814716734676e-14      -2.486318073547e-13       0.000000000000e+00       3.765744507830e-11       4.466886762544e-12      -6.349988687341e-15 
   61       2.183413300393e-10       2.957744368805e-14      -2.915544079309e-13       0.000000000000e+00       3.626490369526e-11       4.322969623666e-12      -6.931314841689e-15 
   62       2.213159988183e-10       3.104560346974e-14      -3.362036629766e-13       0.000000000000e+00       3.493587463289e-11       4.185552251573e-12      -7.428370986768e-15 
   63       2.243217506257e-10       3.255103354752e-14      -3.825828459311e-13       0.000000000000e+00       3.367043273173e-11       4.054562593526e-12      -7.845006116490e-15 
   64       2.273599078338e-10       3.409303376870e-14      -4.306949390216e-13       0.000000000000e+00       3.246719980274e-11       3.929764060783e-12      -8.186515589057e-15 
   65       2.304311047247e-10       3.567081474503e-14      -4.805427035347e-13       0.000000000000e+00       3.132326187946e-11       3.810746310072e-12      -8.459711064019e-15 
   66       2.335352397845e-10       3.728349562546e-14      -5.321287500877e-13       0.000000000000e+00       3.023408647020e-11       3.696916025055e-12      -8.672990439328e-15 
   67       2.366714279973e-10       3.893010186890e-14      -5.854556089009e-13       0.000000000000e+00       2.919343981019e-11       3.587487697797e-12      -8.836407788400e-15 
   68       2.398386529458e-10       4.060965695474e-14      -6.405225771722e-13       0.000000000000e+00       2.819505260872e-11       3.481698787389e-12      -8.960630221172e-15 
   69       2.430379831825e-10       4.232148407170e-14      -6.973153623323e-13       0.000000000000e+00       2.723819419674e-11       3.379526427514e-12      -9.053406692932e-15 
   70       2.462707213159e-10       4.406496183884e-14      -7.558144568370e-13       0.000000000000e+00       2.632308438604e-11       3.281100049382e-12      -9.122506033625e-15 
   71       2.495377146674e-10       4.583943594882e-14      -8.159981634484e-13       0.000000000000e+00       2.544920756168e-11       3.186486436317e-12      -9.176807441798e-15 
   72       2.528393254633e-10       4.764421934316e-14      -8.778425830786e-13       0.000000000000e+00       2.461527465271e-11       3.095686243764e-12      -9.226341954249e-15 
   73       2.561754010265e-10       4.947859238751e-14      -9.413216026350e-13       0.000000000000e+00       2.381918510288e-11       3.008630519313e-12      -9.282333915659e-15 
   74       2.595452439692e-10       5.134180304694e-14      -1.006406882865e-12       0.000000000000e+00       2.305798884135e-11       2.925177222701e-12      -9.357242448242e-15 
   75       2.629475823845e-10       5.323306706126e-14      -1.073067846199e-12       0.000000000000e+00       2.232784825338e-11       2.845107745835e-12      -9.464802921379e-15 
   76       2.663811467145e-10       5.515142986653e-14      -1.141269225936e-12       0.000000000000e+00       2.162499133755e-11       2.768187422997e-12      -9.615949951698e-15 
   77       2.698465876918e-10       5.709532290319e-14      -1.210963224696e-12       0.000000000000e+00       2.094885590684e-11       2.694367493068e-12      -9.805636417802e-15 
   78       2.733448556137e-10       5.906292634117e-14      -1.282095897297e-12       0.000000000000e+00       2.029945232006e-11       2.623613814766e-12      -1.002367500406e-14 
   79       2.768766076074e-10       6.105229753907e-14      -1.354609401401e-12       0.000000000000e+00       1.967640574259e-11       2.555844010927e-12      -1.025860114831e-14 
   80       2.804421902620e-10       6.306136838450e-14      -1.428441935355e-12       0.000000000000e+00       1.907893844220e-11       2.490925300694e-12      -1.049763005900e-14 
   81       2.840416222616e-10       6.508794263429e-14      -1.503527676027e-12       0.000000000000e+00       1.850585208482e-11       2.428672331699e-12      -1.072661373220e-14 
   82       2.876745770170e-10       6.712969325481e-14      -1.579796716643e-12       0.000000000000e+00       1.795551003032e-11       2.368845012245e-12      -1.092999796874e-14 
   83       2.913403652989e-10       6.918415976224e-14      -1.657175004629e-12       0.000000000000e+00       1.742581962831e-11       2.311146343496e-12      -1.109077939129e-14 
   84       2.950382728777e-10       7.124898256822e-14      -1.735592818757e-12       0.000000000000e+00       1.691474117843e-11       2.255292364026e-12      -1.119418278935e-14 
   85       2.987686757999e-10       7.332265648007e-14      -1.815011951455e-12       0.000000000000e+00       1.642195053662e-11       2.201240054813e-12      -1.123948775402e-14 
   86       3.025320790181e-10       7.540389781926e-14      -1.895402939731e-12       0.000000000000e+00       1.594742095550e-11       2.148993417151e-12      -1.123009295755e-14 
   87       3.063287665891e-10       7.749141982641e-14      -1.976737006674e-12       0.000000000000e+00       1.549091220378e-11       2.098533777757e-12      -1.116998940115e-14 
   88       3.101587902730e-10       7.958393398487e-14      -2.058986142807e-12       0.000000000000e+00       1.505196171365e-11       2.049818832936e-12      -1.106377995865e-14 
   89       3.140219581316e-10       8.168015134425e-14      -2.142123187450e-12       0.000000000000e+00       1.462987572799e-11       2.002781692729e-12      -1.091669892003e-14 
   90       3.179178231283e-10       8.377878384399e-14      -2.226121910065e-12       0.000000000000e+00       1.422372044772e-11       1.957329925077e-12      -1.073463153509e-14 
   91       3.218456717263e-10       8.587854563696e-14      -2.310957091623e-12       0.000000000000e+00       1.383231317906e-11       1.913344599971e-12      -1.052413355703e-14 
   92       3.258045124880e-10       8.797815441294e-14      -2.396604605952e-12       0.000000000000e+00       1.345421348084e-11       1.870679333616e-12      -1.029245078607e-14 
   93       3.297933847742e-10       9.007622912102e-14      -2.483033559481e-12       0.000000000000e+00       1.308806519087e-11       1.829197228290e-12      -1.004651725543e-14 
   94       3.338123627155e-10       9.217096266538e-14      -2.570181181465e-12       0.000000000000e+00       1.273370057690e-11       1.788890123310e-12      -9.789734984685e-15 
   95       3.378616818615e-10       9.426040220098e-14      -2.657974290093e-12       0.000000000000e+00       1.239118665497e-11       1.749775595616e-12      -9.524743781704e-15 
   96       3.419414256215e-10       9.634254825140e-14      -2.746336870321e-12       0.000000000000e+00       1.206048512484e-11       1.711860232323e-12      -9.254404895452e-15 
   97       3.460515182573e-10       9.841535461029e-14      -2.835190046215e-12       0.000000000000e+00       1.174144833373e-11       1.675139195070e-12      -8.981806539608e-15 
   98       3.501917178767e-10       1.004767282428e-13      -2.924452053294e-12       0.000000000000e+00       1.143381524008e-11       1.639595784359e-12      -8.710269416159e-15 
   99       3.543616094255e-10       1.025245291870e-13      -3.014038210870e-12       0.000000000000e+00       1.113720737732e-11       1.605201003906e-12      -8.443352239001e-15 
  100       3.585605976815e-10       1.045565704554e-13      -3.103860894394e-12       0.000000000000e+00       1.085112481759e-11       1.571913124982e-12      -8.184857257530e-15 
  101       3.627879002466e-10       1.065706179364e-13      -3.193829507796e-12       0.000000000000e+00       1.057494213550e-11       1.539677250759e-12      -7.938835780251e-15 
  102       3.670425405403e-10       1.085643902954e-13      -3.283850455828e-12       0.000000000000e+00       1.030790437191e-11       1.508424880657e-12      -7.709593698366e-15 
  103       3.713233407924e-10       1.105355588769e-13      -3.373827116407e-12       0.000000000000e+00       1.004912299766e-11       1.478073474688e-12      -7.501697009379e-15 
  104       3.756291621310e-10       1.124818556382e-13      -3.463666005579e-12       0.000000000000e+00       9.797777508373e-12       1.448545653234e-12      -7.318917182130e-15 
  105       3.799596768751e-10       1.144014137697e-13      -3.553296280431e-12       0.000000000000e+00       9.553759916965e-12       1.419830688538e-12      -7.160893103408e-15 
  106       3.843146879903e-10       1.162924731183e-13      -3.642652831444e-12       0.000000000000e+00       9.317110203259e-12       1.391930546305e-12      -7.026026407376e-15 
  107       3.886938870693e-10       1.181532773387e-13      -3.731670365034e-12       0.000000000000e+00       9.087816702273e-12       1.364840774800e-12      -6.912495314804e-15 
  108       3.930968500409e-10       1.199820749818e-13      -3.820283443951e-12       0.000000000000e+00       8.865814327652e-12       1.338550284977e-12      -6.818248506578e-15 
  109       3.975230328778e-10       1.217771205840e-13      -3.908426527670e-12       0.000000000000e+00       8.650982795111e-12       1.313041130587e-12      -6.740998997204e-15 
  110       4.019717673050e-10       1.235366757549e-13      -3.996034012784e-12       0.000000000000e+00       8.443144845861e-12       1.288288288307e-12      -6.678218008308e-15 
  111       4.064422565081e-10       1.252590102668e-13      -4.083040273399e-12       0.000000000000e+00       8.242064470047e-12       1.264259437853e-12      -6.627128842145e-15 
  112       4.109335708417e-10       1.269424031427e-13      -4.169379701525e-12       0.000000000000e+00       8.047445130185e-12       1.240914742101e-12      -6.584700755100e-15 
  113       4.154446435375e-10       1.285851437452e-13      -4.254986747470e-12       0.000000000000e+00       7.858927984597e-12       1.218206627207e-12      -6.547642831193e-15 
