# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   68       2.340808752138e-10       1.893225825183e-14      -1.103566715270e-12       0.000000000000e+00       9.389555276504e-12       1.583975858794e-12      -4.254755973950e-15 
   69       2.389837310400e-10       1.945925871075e-14      -1.145588947933e-12       0.000000000000e+00       8.977478403154e-12       1.532309353692e-12      -4.333729154205e-15 
   70       2.439294151429e-10       1.997978993882e-14      -1.187516845181e-12       0.000000000000e+00       8.586643916754e-12       1.482841704267e-12      -4.447441454021e-15 
   71       2.489166838985e-10       2.049300469589e-14      -1.229293674742e-12       0.000000000000e+00       8.216629895205e-12       1.435569901136e-12      -4.588212035498e-15 
   72       2.539440112672e-10       2.099805724175e-14      -1.270863080097e-12       0.000000000000e+00       7.866649332154e-12       1.390452053876e-12      -4.747243195729e-15 
   73       2.590095741301e-10       2.149410446219e-14      -1.312169187359e-12       0.000000000000e+00       7.535532670222e-12       1.347405435720e-12      -4.914578602037e-15 
   74       2.641112376253e-10       2.198030699502e-14      -1.353156712150e-12       0.000000000000e+00       7.221710334217e-12       1.306304528264e-12      -5.079061527213e-15 
   75       2.692465404843e-10       2.245583035608e-14      -1.393771066476e-12       0.000000000000e+00       6.923195264365e-12       1.266979066168e-12      -5.228293084753e-15 
   76       2.744130192743e-10       2.291984132036e-14      -1.433953732572e-12       0.000000000000e+00       6.638042750542e-12       1.229258241358e-12      -5.351218199386e-15 
   77       2.796092818010e-10       2.337149381426e-14      -1.473627174255e-12       0.000000000000e+00       6.365865352979e-12       1.193116944015e-12      -5.446520255620e-15 
   78       2.848341037148e-10       2.380994248454e-14      -1.512707355474e-12       0.000000000000e+00       6.106563784521e-12       1.158552760854e-12      -5.515688487830e-15 
   79       2.900860993798e-10       2.423434822705e-14      -1.551108238907e-12       0.000000000000e+00       5.859866562009e-12       1.125541188983e-12      -5.560537971713e-15 
   80       2.953637141602e-10       2.464387921548e-14      -1.588741795783e-12       0.000000000000e+00       5.625322326946e-12       1.094034627146e-12      -5.583221743367e-15 
   81       3.006652167059e-10       2.503771193004e-14      -1.625518015709e-12       0.000000000000e+00       5.402292166161e-12       1.063961366958e-12      -5.586242918368e-15 
   82       3.059886912384e-10       2.541503218624e-14      -1.661344916482e-12       0.000000000000e+00       5.189941932477e-12       1.035224584151e-12      -5.572466810847e-15 
   83       3.113320298368e-10       2.577503616358e-14      -1.696128553920e-12       0.000000000000e+00       4.987234565374e-12       1.007701329811e-12      -5.545133052572e-15 
   84       3.166931297121e-10       2.611699128277e-14      -1.729780206556e-12       0.000000000000e+00       4.793162698048e-12       9.812684762087e-13      -5.507139249761e-15 
   85       3.220705395035e-10       2.644042817988e-14      -1.762239276732e-12       0.000000000000e+00       4.607507606087e-12       9.558877060120e-13      -5.458728960667e-15 
   86       3.274629064789e-10       2.674498259148e-14      -1.793454221684e-12       0.000000000000e+00       4.430192581718e-12       9.315328284830e-13      -5.399440871302e-15 
   87       3.328687768670e-10       2.703034034043e-14      -1.823375844700e-12       0.000000000000e+00       4.261050246798e-12       9.081635300466e-13      -5.328803057189e-15 
