# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   14       1.143632165374e-10       1.060381392869e-15       1.474256674057e-13       8.479462449184e-18       6.078521612681e-10       5.618594391749e-11       9.266691335812e-14 
   15       1.154027383453e-10       9.179068110469e-16       1.516949029066e-13       9.704900411198e-18       5.433708909387e-10       5.073048762463e-11       4.955835195306e-14 
   16       1.166326297933e-10       8.383762185842e-16       1.603387894420e-13       1.101473581426e-17       4.885469503877e-10       4.610648081485e-11       7.287311899403e-15 
   17       1.179705703998e-10       8.392236406497e-16       1.707999783460e-13       1.240912892956e-17       4.415169129387e-10       4.211387840662e-11      -2.781512975001e-14 
   18       1.194201685893e-10       8.931711556013e-16       1.812860218798e-13       1.388818224142e-17       4.006967566036e-10       3.856708462573e-11      -5.220563902630e-14 
   19       1.209893331443e-10       9.676014981915e-16       1.908243201779e-13       1.545194931478e-17       3.654388838249e-10       3.543633712460e-11      -6.499029398440e-14 
   20       1.226224658957e-10       1.029055021928e-15       1.986376442423e-13       1.710042656420e-17       3.343847842787e-10       3.266854102933e-11      -6.697819922161e-14 
   21       1.243315900597e-10       1.080532021982e-15       2.047948275222e-13       1.883357836938e-17       3.070470402740e-10       3.021993928334e-11      -6.030378249082e-14 
   22       1.261164022588e-10       1.140202781967e-15       2.097505642431e-13       2.065132724171e-17       2.827719397675e-10       2.800986773938e-11      -4.831774033337e-14 
   23       1.279659038040e-10       1.227301159374e-15       2.139791782790e-13       2.255358368197e-17       2.612259784886e-10       2.600783654840e-11      -3.397214633931e-14 
   24       1.298477830370e-10       1.360204460043e-15       2.180282823665e-13       2.454023630032e-17       2.419113336411e-10       2.418066743667e-11      -2.037156954389e-14 
   25       1.317791158684e-10       1.539333621594e-15       2.223610406734e-13       2.661118663079e-17       2.246011273554e-10       2.253721062127e-11      -9.356086161517e-15 
   26       1.337725281593e-10       1.757767663673e-15       2.273779316147e-13       2.876633704252e-17       2.089823761729e-10       2.107898560307e-11      -2.258191520300e-15 
   27       1.358090338994e-10       2.009152625787e-15       2.331149970544e-13       3.100562124857e-17       1.948678297657e-10       1.977257946979e-11       7.260223381634e-16 
   28       1.378527470025e-10       2.287125607644e-15       2.394216378039e-13       3.332899658676e-17       1.820142089557e-10       1.856687222312e-11      -2.100465551572e-17 
   29       1.399133962163e-10       2.591177054713e-15       2.459989105831e-13       3.573647917097e-17       1.703559555183e-10       1.745766685612e-11      -3.695849051669e-15 
   30       1.420053072472e-10       2.922493556108e-15       2.524063904608e-13       3.822812423083e-17       1.597679797643e-10       1.644673525160e-11      -9.073407791285e-15 
   31       1.441324313446e-10       3.281642015707e-15       2.581223610982e-13       4.080402601764e-17       1.500344212572e-10       1.552653458128e-11      -1.471779362538e-14 
   32       1.462977131567e-10       3.666504276874e-15       2.627593168929e-13       4.346434129515e-17       1.411050901020e-10       1.468779464286e-11      -1.976605512420e-14 
   33       1.484945032556e-10       4.073468416262e-15       2.659179895034e-13       4.620928302319e-17       1.329169137846e-10       1.391284772533e-11      -2.341130075937e-14 
   34       1.507099616994e-10       4.499423239853e-15       2.672155253212e-13       4.903911413266e-17       1.253553905238e-10       1.318010224223e-11      -2.491295669416e-14 
   35       1.529506540590e-10       4.947085229744e-15       2.665942886508e-13       5.195412918719e-17       1.183818790376e-10       1.249014627454e-11      -2.437098495266e-14 
   36       1.552242528101e-10       5.421604620143e-15       2.641237042212e-13       5.495467417288e-17       1.119404956022e-10       1.184790910668e-11      -2.223321672801e-14 
   37       1.575330476277e-10       5.928300225697e-15       2.599143181032e-13       5.804113153898e-17       1.059474769693e-10       1.125539863382e-11      -1.905132415418e-14 
   38       1.598775061026e-10       6.469429795557e-15       2.540891479018e-13       6.121383693511e-17       1.003873750542e-10       1.071146977479e-11      -1.530262216825e-14 
   39       1.622526574487e-10       7.046397321501e-15       2.468083858812e-13       6.447314024698e-17       9.524257833301e-11       1.021143089876e-11      -1.152442486154e-14 
   40       1.646462509940e-10       7.660615855780e-15       2.382809085809e-13       6.781943094879e-17       9.046404944658e-11       9.746690309102e-12      -8.371111041208e-15 
   41       1.670443857963e-10       8.313259915416e-15       2.287048806453e-13       7.125309980795e-17       8.598841732342e-11       9.307490189179e-12      -6.449479553705e-15 
   42       1.694522709618e-10       9.004429651420e-15       2.180591494771e-13       7.477440328607e-17       8.180253569233e-11       8.892958784170e-12      -5.742926959939e-15 
   43       1.718790560592e-10       9.733711861977e-15       2.062489573050e-13       7.838355900060e-17       7.789532621874e-11       8.503784439446e-12      -6.012022279255e-15 
   44       1.743318370023e-10       1.050038429166e-14       1.931611707200e-13       8.208078218017e-17       7.423840592373e-11       8.139327519665e-12      -6.945737853356e-15 
   45       1.768153144205e-10       1.130368839363e-14       1.786692070045e-13       8.586624868540e-17       7.079623196556e-11       7.798048006525e-12      -8.205372880560e-15 
   46       1.793312584421e-10       1.214378852263e-14       1.626526788602e-13       8.973997192085e-17       6.756339934788e-11       7.479209815226e-12      -9.582798174754e-15 
   47       1.818784425150e-10       1.302106798336e-14       1.449813781122e-13       9.370188837906e-17       6.453615013827e-11       7.181491764981e-12      -1.088171344515e-14 
   48       1.844524543101e-10       1.393586092592e-14       1.255086048114e-13       9.775188850999e-17       6.170112334731e-11       6.902409197826e-12      -1.187149245782e-14 
   49       1.870454315093e-10       1.488845059197e-14       1.040702074130e-13       1.018898141783e-16       5.903464076700e-11       6.638230993621e-12      -1.228538745839e-14 
   50       1.896492785448e-10       1.587906954773e-14       8.052941228326e-14       1.061154527031e-16       5.650984007111e-11       6.385062761210e-12      -1.190578169678e-14 
   51       1.922669591448e-10       1.690790452599e-14       5.492788444918e-14       1.104285229683e-16       5.412201356371e-11       6.142635558266e-12      -1.085139354902e-14 
   52       1.949038123147e-10       1.797508986691e-14       2.737401147111e-14       1.148286811471e-16       5.186891287528e-11       5.911402131964e-12      -9.364926942217e-15 
   53       1.975642412694e-10       1.908070402536e-14      -1.998135508708e-15       1.193155211502e-16       4.974316613879e-11       5.691433186840e-12      -7.735083085490e-15 
   54       2.002516130308e-10       2.022476791059e-14      -3.302760679588e-14       1.238885719226e-16       4.773193311092e-11       5.482389278679e-12      -6.298861273868e-15 
   55       2.029683001592e-10       2.140725620241e-14      -6.556522947598e-14       1.285473494984e-16       4.582082397914e-11       5.283715660335e-12      -5.362675585695e-15 
   56       2.057160481029e-10       2.262813839494e-14      -9.960355616675e-14       1.332915345038e-16       4.400758588546e-11       5.095347890217e-12      -4.937486172316e-15 
   57       2.084955232431e-10       2.388734504087e-14      -1.351771052414e-13       1.381208340141e-16       4.229121234678e-11       4.917132282021e-12      -4.941898933308e-15 
   58       2.113060859553e-10       2.518475453893e-14      -1.723256887382e-13       1.430349301008e-16       4.066780258840e-11       4.748599313462e-12      -5.276741262019e-15 
   59       2.141456957440e-10       2.652019197912e-14      -2.110947699998e-13       1.480334792616e-16       3.913038278289e-11       4.588944206593e-12      -5.824199832358e-15 
   60       2.170108163783e-10       2.789342798806e-14      -2.515358213117e-13       1.531161118501e-16       3.766872728899e-11       4.437007508122e-12      -6.446958385591e-15 
   61       2.198979077368e-10       2.930414402021e-14      -2.936960971164e-13       1.582825100268e-16       3.627219870760e-11       4.291587992066e-12      -7.016459211883e-15 
   62       2.228085072592e-10       3.075182173986e-14      -3.375844621344e-13       1.635326633470e-16       3.493941739291e-11       4.152507373584e-12      -7.507051023249e-15 
   63       2.257451259325e-10       3.223582664771e-14      -3.831984927277e-13       1.688666697918e-16       3.367045502963e-11       4.019751208648e-12      -7.921539742185e-15 
   64       2.287097185909e-10       3.375543726860e-14      -4.305344058588e-13       1.742846641927e-16       3.246392600559e-11       3.893148960765e-12      -8.263990213360e-15 
   65       2.317036393954e-10       3.530984293215e-14      -4.795870808940e-13       1.797868201531e-16       3.131690443540e-11       3.772365125636e-12      -8.539788063220e-15 
   66       2.347275973148e-10       3.689814155343e-14      -5.303500814060e-13       1.853733519694e-16       3.022484118411e-11       3.656890355813e-12      -8.755701559595e-15 
   67       2.377816116056e-10       3.851933741364e-14      -5.828156769775e-13       1.910445165526e-16       2.918148089094e-11       3.546032585346e-12      -8.919943471300e-15 
   68       2.408654733753e-10       4.017243347996e-14      -6.369735253413e-13       1.968006035400e-16       2.818053281194e-11       3.439109571290e-12      -9.041524805610e-15 
   69       2.439803383901e-10       4.185673504840e-14      -6.928063599807e-13       2.026418990101e-16       2.722126196402e-11       3.336091661098e-12      -9.128025684502e-15 
   70       2.471273785176e-10       4.357160392278e-14      -7.502934638767e-13       2.085687178330e-16       2.630388703697e-11       3.237073921181e-12      -9.187481841203e-15 
   71       2.503072731902e-10       4.531636951427e-14      -8.094119196205e-13       2.145814164200e-16       2.542788937593e-11       3.142082586521e-12      -9.229095742675e-15 
   72       2.535201778282e-10       4.709032903996e-14      -8.701365969546e-13       2.206803943422e-16       2.459197485979e-11       3.051071336655e-12      -9.263280338678e-15 
   73       2.567656922638e-10       4.889274772139e-14      -9.324401403128e-13       2.268660959504e-16       2.379403577956e-11       2.963917571652e-12      -9.301702810831e-15 
   74       2.600428291643e-10       5.072285898311e-14      -9.962929563614e-13       2.331390119937e-16       2.303111271677e-11       2.880418688093e-12      -9.357328321682e-15 
   75       2.633499824558e-10       5.257986465120e-14      -1.061663201539e-12       2.394996812395e-16       2.229935642185e-11       2.800288355053e-12      -9.444463763766e-15 
   76       2.666855778666e-10       5.446280023790e-14      -1.128514982809e-12       2.459485935617e-16       2.159498341284e-11       2.723232421636e-12      -9.574677018200e-15 
   77       2.700502313125e-10       5.637010199535e-14      -1.196802608663e-12       2.524858752256e-16       2.091742821892e-11       2.649200852151e-12      -9.743598918525e-15 
   78       2.734449285639e-10       5.829996090590e-14      -1.266475262252e-12       2.591115488886e-16       2.026669937508e-11       2.578175180183e-12      -9.941782862876e-15 
   79       2.768703607394e-10       6.025044806569e-14      -1.337478646869e-12       2.658256266447e-16       1.964241923945e-11       2.510090895417e-12      -1.015857562786e-14 
   80       2.803269067159e-10       6.221951211669e-14      -1.409754936849e-12       2.726281096233e-16       1.904380624872e-11       2.444835352530e-12      -1.038207654158e-14 
   81       2.838146155403e-10       6.420497667869e-14      -1.483242728470e-12       2.795189875884e-16       1.846965717356e-11       2.382245680076e-12      -1.059909665673e-14 
   82       2.873331888404e-10       6.620453778136e-14      -1.557876990854e-12       2.864982385369e-16       1.791832937406e-11       2.322106689377e-12      -1.079511792360e-14 
   83       2.908819632355e-10       6.821576129626e-14      -1.633589016868e-12       2.935658282978e-16       1.738772305517e-11       2.264148783418e-12      -1.095425236312e-14 
   84       2.944602718918e-10       7.023631096009e-14      -1.710313615705e-12       3.007217254677e-16       1.687579163489e-11       2.208112398132e-12      -1.106254088095e-14 
   85       2.980686365835e-10       7.226468150253e-14      -1.788012168189e-12       3.079659499412e-16       1.638220893104e-11       2.153958181344e-12      -1.111856748570e-14 
   86       3.017077419203e-10       7.429958291231e-14      -1.866653321299e-12       3.152985317274e-16       1.590694711001e-11       2.101687985104e-12      -1.112453801034e-14 
   87       3.053780627222e-10       7.633972194023e-14      -1.946206157862e-12       3.227194961878e-16       1.544976440965e-11       2.051280472663e-12      -1.108311199677e-14 
   88       3.090798528033e-10       7.838380340672e-14      -2.026640269153e-12       3.302288638923e-16       1.501019627058e-11       2.002690145557e-12      -1.099741799728e-14 
   89       3.128131337540e-10       8.043053150926e-14      -2.107925827517e-12       3.378266504760e-16       1.458754646746e-11       1.955846370684e-12      -1.087106887603e-14 
   90       3.165776837250e-10       8.247861112997e-14      -2.190033658970e-12       3.455128664961e-16       1.418087824022e-11       1.910652407389e-12      -1.070817711051e-14 
   91       3.203730262100e-10       8.452674914308e-14      -2.272935315811e-12       3.532875172881e-16       1.378900542539e-11       1.866984434544e-12      -1.051337009298e-14 
   92       3.241984188288e-10       8.657365572244e-14      -2.356603149235e-12       3.611506028222e-16       1.341048358733e-11       1.824690577630e-12      -1.029180543199e-14 
   93       3.280531146202e-10       8.861794760162e-14      -2.441003162554e-12       3.691022342494e-16       1.304395275215e-11       1.783628098848e-12      -1.004868343566e-14 
   94       3.319372152350e-10       9.065783837074e-14      -2.526072183601e-12       3.771430038990e-16       1.268924383761e-11       1.743783478980e-12      -9.787667452499e-15 
   95       3.358509259216e-10       9.269140380098e-14      -2.611737377331e-12       3.852736709224e-16       1.234642300727e-11       1.705168681052e-12      -9.512253135119e-15 
   96       3.397942870739e-10       9.471667570381e-14      -2.697923133158e-12       3.934950510011e-16       1.201545090689e-11       1.667784153477e-12      -9.226258376303e-15 
   97       3.437671667557e-10       9.673164189265e-14      -2.784551038464e-12       4.018080178054e-16       1.169617862211e-11       1.631618380987e-12      -8.933831708351e-15 
   98       3.477692532240e-10       9.873424614445e-14      -2.871539852115e-12       4.102135044526e-16       1.138834363609e-11       1.596647435576e-12      -8.639460702443e-15 
   99       3.518000474530e-10       1.007223881614e-13      -2.958805477966e-12       4.187125049653e-16       1.109156578720e-11       1.562834527436e-12      -8.347980368008e-15 
  100       3.558588556582e-10       1.026939235324e-13      -3.046260938375e-12       4.273060757299e-16       1.080534322669e-11       1.530129555900e-12      -8.064581552087e-15 
  101       3.599447818200e-10       1.046466636948e-13      -3.133816347711e-12       4.359953369550e-16       1.052904837633e-11       1.498468660376e-12      -7.794819338697e-15 
  102       3.640567202077e-10       1.065783758962e-13      -3.221378885869e-12       4.447814741294e-16       1.026192388608e-11       1.467773771292e-12      -7.544621448201e-15 
  103       3.681933479031e-10       1.084867831557e-13      -3.308852771774e-12       4.536657394811e-16       1.000307859176e-11       1.437952161029e-12      -7.320296636664e-15 
  104       3.723534068794e-10       1.103696692797e-13      -3.396145399461e-12       4.626493221843e-16       9.751689544075e-12       1.408917913497e-12      -7.127080054329e-15 
  105       3.765366097369e-10       1.122252101474e-13      -3.483186747345e-12       4.717329358738e-16       9.507647883605e-12       1.380660603077e-12      -6.964527439061e-15 
  106       3.807428429505e-10       1.140516873138e-13      -3.569912553682e-12       4.809171778695e-16       9.270993084202e-12       1.353185099216e-12      -6.830511507968e-15 
  107       3.849718839988e-10       1.158473880550e-13      -3.656258428871e-12       4.902026554670e-16       9.041712916420e-12       1.326490270573e-12      -6.722621853360e-15 
  108       3.892233970696e-10       1.176106064837e-13      -3.742159896685e-12       4.995899859540e-16       8.819741669698e-12       1.300568776826e-12      -6.638157264735e-15 
  109       3.934969287655e-10       1.193396446657e-13      -3.827552435504e-12       5.090797966257e-16       8.604958374548e-12       1.275406860471e-12      -6.574118050780e-15 
  110       3.977919038100e-10       1.210328137360e-13      -3.912371519542e-12       5.186727248016e-16       8.397185024736e-12       1.250984138630e-12      -6.527198361357e-15 
  111       4.021076207531e-10       1.226884350145e-13      -3.996552660085e-12       5.283694178409e-16       8.196184799467e-12       1.227273394850e-12      -6.493778509495e-15 
  112       4.064432476770e-10       1.243048411223e-13      -4.080031446714e-12       5.381705331590e-16       8.001660285575e-12       1.204240370908e-12      -6.469917293388e-15 
  113       4.107978179021e-10       1.258803770979e-13      -4.162743588543e-12       5.480767382433e-16       7.813251699702e-12       1.181843558614e-12      -6.451344318383e-15 
  114       4.151702256924e-10       1.274134015128e-13      -4.244624955444e-12       5.580887106693e-16       7.630535110487e-12       1.160033991614e-12      -6.433452318973e-15 
  115       4.195592219617e-10       1.289022875882e-13      -4.325611619284e-12       5.682071381166e-16       7.453020660748e-12       1.138755037191e-12      -6.411289480791e-15 
  116       4.239635858211e-10       1.303454530733e-13      -4.405638444565e-12       5.784327194524e-16       7.280259970533e-12       1.117955255397e-12      -6.380570929494e-15 
  117       4.283826720656e-10       1.317414516173e-13      -4.484634577822e-12       5.887661680962e-16       7.112186961339e-12       1.097629195211e-12      -6.340869128190e-15 
  118       4.328159224975e-10       1.330888946540e-13      -4.562527484698e-12       5.992082090960e-16       6.948815324097e-12       1.077781190551e-12      -6.292798759582e-15 
  119       4.372626933309e-10       1.343864249889e-13      -4.639244379550e-12       6.097595781232e-16       6.790132242439e-12       1.058412645104e-12      -6.237033585397e-15 
  120       4.417222524516e-10       1.356327181693e-13      -4.714712253861e-12       6.204210214976e-16       6.636097580226e-12       1.039521939672e-12      -6.174307779581e-15 
  121       4.461937766784e-10       1.368264838547e-13      -4.788857904642e-12       6.311932962132e-16       6.486643069078e-12       1.021104339513e-12      -6.105417261489e-15 
  122       4.506763490229e-10       1.379664671874e-13      -4.861607962840e-12       6.420771699637e-16       6.341671495915e-12       1.003151901678e-12      -6.031221029081e-15 
  123       4.551689559504e-10       1.390514501627e-13      -4.932888921737e-12       6.530734211679e-16       6.201055890482e-12       9.856533823558e-13      -5.952642492116e-15 
  124       4.596704846405e-10       1.400802529991e-13      -5.002627165365e-12       6.641828389949e-16       6.064638712889e-12       9.685941442106e-13      -5.870670805348e-15 
  125       4.641797202473e-10       1.410517355091e-13      -5.070748996902e-12       6.754062233902e-16       5.932231041136e-12       9.519560637257e-13      -5.786362201714e-15 
  126       4.686953431601e-10       1.419647984692e-13      -5.137180667083e-12       6.867443851006e-16       5.803611758654e-12       9.357174385432e-13      -5.700841325536e-15 
  127       4.732159262638e-10       1.428183849907e-13      -5.201848402606e-12       6.981981457000e-16       5.678526741833e-12       9.198528948043e-13      -5.615302565708e-15 
  128       4.777399321997e-10       1.436114818896e-13      -5.264678434531e-12       7.097683376149e-16       5.556688047555e-12       9.043332944914e-13      -5.531011388894e-15 
  129       4.822658755636e-10       1.443431656808e-13      -5.325598360968e-12       7.214558186077e-16       5.437835802879e-12       8.891324358210e-13      -5.449060432333e-15 
  130       4.867928354370e-10       1.450127433544e-13      -5.384541343799e-12       7.332615169701e-16       5.321933276022e-12       8.742481822942e-13      -5.369604698461e-15 
  131       4.913199941662e-10       1.456196297045e-13      -5.441442428160e-12       7.451863913588e-16       5.208991769123e-12       8.596834872126e-13      -5.292544589113e-15 
  132       4.958464759203e-10       1.461633057626e-13      -5.496237287017e-12       7.572314169094e-16       5.099009474123e-12       8.454397647820e-13      -5.217763207638e-15 
  133       5.003713451319e-10       1.466433204876e-13      -5.548862259119e-12       7.693975853656e-16       4.991971108968e-12       8.315168460609e-13      -5.145125937247e-15 
  134       5.048936049377e-10       1.470592924555e-13      -5.599254386948e-12       7.816859052081e-16       4.887847553818e-12       8.179129349111e-13      -5.074480019353e-15 
  135       5.094121956198e-10       1.474109115488e-13      -5.647351454675e-12       7.940974017832e-16       4.786595487252e-12       8.046245639465e-13      -5.005654131916e-15 
  136       5.139259930460e-10       1.476979406465e-13      -5.693092026111e-12       8.066331174322e-16       4.688157022477e-12       7.916465504827e-13      -4.938457967784e-15 
  137       5.184338071107e-10       1.479202173137e-13      -5.736415482662e-12       8.192941116199e-16       4.592459343534e-12       7.789719524866e-13      -4.872681813040e-15 
  138       5.229343801753e-10       1.480776554913e-13      -5.777262061279e-12       8.320814610640e-16       4.499414341501e-12       7.665920245259e-13      -4.808096125342e-15 
  139       5.274263855097e-10       1.481702471854e-13      -5.815572892414e-12       8.449962598635e-16       4.408918250705e-12       7.544961737184e-13      -4.744451112268e-15 
  140       5.319084257324e-10       1.481980641575e-13      -5.851290037970e-12       8.580396196283e-16       4.320851284926e-12       7.426719156818e-13      -4.681476309657e-15 
  141       5.363790312515e-10       1.481612596138e-13      -5.884356529257e-12       8.712126696074e-16       4.235077273602e-12       7.311048304828e-13      -4.618880159956e-15 
  142       5.408366587054e-10       1.480600698951e-13      -5.914716404943e-12       8.845165568184e-16       4.151443298042e-12       7.197785185868e-13      -4.556349590560e-15 
  143       5.452796894035e-10       1.478948161663e-13      -5.942314749007e-12       8.979524461764e-16       4.069779327623e-12       7.086745568076e-13      -4.493549592156e-15 
  144       5.497065598803e-10       1.476659153090e-13      -5.967098061145e-12       9.115214035516e-16       3.989933870570e-12       6.977765045796e-13      -4.430192720133e-15 
  145       5.541161713541e-10       1.473739102410e-13      -5.989015329018e-12       9.252240316792e-16       3.911885655474e-12       6.870824609128e-13      -4.366256211352e-15 
  146       5.585075178593e-10       1.470194458119e-13      -6.008017134351e-12       9.390607984332e-16       3.835642319775e-12       6.765936674110e-13      -4.301785570277e-15 
  147       5.628795569650e-10       1.466032615959e-13      -6.024055369487e-12       9.530321501350e-16       3.761205228440e-12       6.663105485204e-13      -4.236826548327e-15 
  148       5.672312089751e-10       1.461261936340e-13      -6.037083277246e-12       9.671385110100e-16       3.688569317153e-12       6.562326907570e-13      -4.171425124075e-15 
  149       5.715613561281e-10       1.455891761773e-13      -6.047055490791e-12       9.813802826433e-16       3.617722935494e-12       6.463588219341e-13      -4.105627483444e-15 
  150       5.758688417975e-10       1.449932434289e-13      -6.053928073491e-12       9.957578434359e-16       3.548647690137e-12       6.366867903891e-13      -4.039479999913e-15 
  151       5.801524696916e-10       1.443395312869e-13      -6.057658558787e-12       1.010271548061e-15       3.481318288026e-12       6.272135442108e-13      -3.973029214713e-15 
  152       5.844110030535e-10       1.436292790867e-13      -6.058205990050e-12       1.024921726919e-15       3.415702379570e-12       6.179351104669e-13      -3.906321817028e-15 
  153       5.886431638610e-10       1.428638313438e-13      -6.055530960452e-12       1.039708685597e-15       3.351760401825e-12       6.088465744308e-13      -3.839404624197e-15 
  154       5.928476320271e-10       1.420446394963e-13      -6.049595652821e-12       1.054632704320e-15       3.289445421684e-12       5.999420588090e-13      -3.772324561908e-15 
  155       5.970230445995e-10       1.411732636475e-13      -6.040363879514e-12       1.069694037410e-15       3.228702979062e-12       5.912147029682e-13      -3.705128644405e-15 
  156       6.011679949609e-10       1.402513743083e-13      -6.027801122273e-12       1.084892912744e-15       3.169470930084e-12       5.826566421629e-13      -3.637863954684e-15 
  157       6.052810320289e-10       1.392807541401e-13      -6.011874572090e-12       1.100229531203e-15       3.111679290270e-12       5.742589867620e-13      -3.570577624694e-15 
  158       6.093606594560e-10       1.382632996970e-13      -5.992553169077e-12       1.115704066138e-15       3.055250077724e-12       5.660118014764e-13      -3.503316815535e-15 
  159       6.134053348300e-10       1.372010231688e-13      -5.969807642320e-12       1.131316662818e-15       3.000097156323e-12       5.579040845862e-13      -3.436128697664e-15 
  160       6.174134688734e-10       1.360960541232e-13      -5.943610549749e-12       1.147067437890e-15       2.946126078897e-12       5.499237471677e-13      -3.369060431085e-15 
  161       6.213835360810e-10       1.349505919028e-13      -5.913936181803e-12       1.162956489220e-15       2.893253439724e-12       5.420603515129e-13      -3.302157399771e-15 
  162       6.253144193062e-10       1.337667544263e-13      -5.880760179168e-12       1.178983927536e-15       2.841467184431e-12       5.343136421389e-13      -3.235457781001e-15 
  163       6.292050942606e-10       1.325467192844e-13      -5.844059957263e-12       1.195149846559e-15       2.790771358593e-12       5.266857330104e-13      -3.168997455695e-15 
  164       6.330545205317e-10       1.312927733867e-13      -5.803814878322e-12       1.211454312373e-15       2.741167011588e-12       5.191784081863e-13      -3.102811683395e-15 
  165       6.368616412966e-10       1.300073144769e-13      -5.760006290629e-12       1.227897362933e-15       2.692652129550e-12       5.117931137412e-13      -3.036935074438e-15 
  166       6.406253830340e-10       1.286928526485e-13      -5.712617567756e-12       1.244479007564e-15       2.645221568312e-12       5.045309496878e-13      -2.971401562118e-15 
  167       6.443446552374e-10       1.273520118606e-13      -5.661634147799e-12       1.261199226469e-15       2.598866986353e-12       4.973926618981e-13      -2.906244374860e-15 
  168       6.480183501275e-10       1.259875314529e-13      -5.607043572619e-12       1.278057970231e-15       2.553576777746e-12       4.903786340262e-13      -2.841496008380e-15 
  169       6.516453423650e-10       1.246022676618e-13      -5.548835527072e-12       1.295055159317e-15       2.509336005104e-12       4.834888794295e-13      -2.777188197860e-15 
  170       6.552244887636e-10       1.231991951356e-13      -5.487001878254e-12       1.312190683583e-15       2.466126332527e-12       4.767230330909e-13      -2.713351890112e-15 
  171       6.587546280025e-10       1.217814084501e-13      -5.421536714730e-12       1.329464401776e-15       2.423925958550e-12       4.700803435404e-13      -2.650017215747e-15 
  172       6.622345803389e-10       1.203521236243e-13      -5.352436385778e-12       1.346876141040e-15       2.382709549084e-12       4.635596647777e-13      -2.587213461342e-15 
  173       6.656631473213e-10       1.189146796357e-13      -5.279699540620e-12       1.364425696419e-15       2.342448170374e-12       4.571594481933e-13      -2.524969041610e-15 
  174       6.690391115017e-10       1.174725399360e-13      -5.203327167663e-12       1.382112830359e-15       2.303109221932e-12       4.508777344908e-13      -2.463311471563e-15 
  175       6.723612361486e-10       1.160292939668e-13      -5.123322633736e-12       1.399937272216e-15       2.264656369495e-12       4.447121456088e-13      -2.402267338685e-15 
  176       6.756282649599e-10       1.145886586748e-13      -5.039691723324e-12       1.417898717756e-15       2.227049477968e-12       4.386598766427e-13      -2.341862275098e-15 
  177       6.788389217749e-10       1.131544800274e-13      -4.952442677806e-12       1.435996828662e-15       2.190244544366e-12       4.327176877667e-13      -2.282120929728e-15 
  178       6.819919102881e-10       1.117307345286e-13      -4.861586234695e-12       1.454231232035e-15       2.154193630769e-12       4.268818961556e-13      -2.223066940476e-15 
  179       6.850859137610e-10       1.103215307341e-13      -4.767135666872e-12       1.472601519900e-15       2.118844797263e-12       4.211483679069e-13      -2.164722906383e-15 
  180       6.881196823719e-10       1.089309628612e-13      -4.669105452873e-12       1.491107209358e-15       2.084152507866e-12       4.155133945506e-13      -2.107105793846e-15 
  181       6.910923036289e-10       1.075626554390e-13      -4.567507087611e-12       1.509747620544e-15       2.050109913333e-12       4.099764173669e-13      -2.050212805063e-15 
