   35       1.522519375861e-10       5.096483173461e-15       2.744546185260e-13       5.761218407590e-17       1.172965812317e-10       1.306771298921e-11      -2.395299237709e-14       1.257510403972e-11 
   36       1.544974511960e-10       5.585282364870e-15       2.715993819176e-13       6.093761674265e-17       1.109301633044e-10       1.242031673730e-11      -2.149976798228e-14       1.162098496971e-11 
   37       1.567726073761e-10       6.108071412361e-15       2.669935914717e-13       6.435813256748e-17       1.050064608071e-10       1.181163616050e-11      -1.817051852253e-14       1.075362148156e-11 
   38       1.590812539858e-10       6.666998323237e-15       2.607674054743e-13       6.787407568156e-17       9.951023872728e-11       1.124235665037e-11      -1.443562773487e-14       9.967866418493e-12 
   39       1.614255647047e-10       7.263152998087e-15       2.530830159123e-13       7.148580427124e-17       9.442419600837e-11       1.071285296562e-11      -1.079601004502e-14       9.258552897047e-12 
   40       1.638019369383e-10       7.897546804260e-15       2.441506728236e-13       7.519371598488e-17       8.969998427168e-11       1.022079896177e-11      -7.858049584889e-15       8.615246808317e-12 
   41       1.662039369232e-10       8.570969651046e-15       2.341648043811e-13       7.899820953028e-17       8.527507504719e-11       9.762212447228e-12      -6.176812989941e-15       8.025275839178e-12 
   42       1.686337320847e-10       9.283522952708e-15       2.230803911032e-13       8.289954874924e-17       8.113647815288e-11       9.335595924128e-12      -5.708808237228e-15       7.485060928816e-12 
   43       1.710933692630e-10       1.003492223975e-14       2.107686782963e-13       8.689795827334e-17       7.727320566963e-11       8.938725731172e-12      -6.191929343238e-15       6.991732467013e-12 
   44       1.735811997277e-10       1.082460322405e-14       1.970760163660e-13       9.099366004045e-17       7.365714710843e-11       8.567318574297e-12      -7.288624316708e-15       6.539781205395e-12 
   45       1.760939373422e-10       1.165197063211e-14       1.818406931536e-13       9.518683630795e-17       7.025311781903e-11       8.216394034392e-12      -8.636798088943e-15       6.122672710220e-12 
   46       1.786344087102e-10       1.251727269616e-14       1.649534314688e-13       9.947750659083e-17       6.705579900106e-11       7.885223666686e-12      -1.003196804359e-14       5.738741496659e-12 
   47       1.812055122906e-10       1.342095974663e-14       1.463120907627e-13       1.038656131501e-16       6.406152238477e-11       7.573590191618e-12      -1.129140924902e-14       5.386715975782e-12 
   48       1.838077916171e-10       1.436344006393e-14       1.258040938720e-13       1.083510518282e-16       6.125712964540e-11       7.280323980169e-12      -1.220163809269e-14       5.063960771104e-12 
   49       1.864392171376e-10       1.534507849991e-14       1.033057968606e-13       1.129336694850e-16       5.861926637698e-11       7.003231219144e-12      -1.251682493887e-14       4.766379649850e-12 
   50       1.890967973640e-10       1.636616348326e-14       7.871704969885e-14       1.176132582376e-16       5.612142503877e-11       6.739814568314e-12      -1.204012182192e-14       4.489480555352e-12 
   51       1.917824340235e-10       1.742680067576e-14       5.207739968363e-14       1.223895422830e-16       5.375896551832e-11       6.489832398672e-12      -1.089735302165e-14       4.232136714086e-12 
   52       1.944982791180e-10       1.852698806730e-14       2.348034085631e-14       1.272621830667e-16       5.152966570780e-11       6.253310059754e-12      -9.334870882483e-15       3.993678649362e-12 
   53       1.972449155777e-10       1.966664227061e-14      -6.958118487863e-15       1.322307795172e-16       4.942623284760e-11       6.029774381456e-12      -7.645393428383e-15       3.772779932307e-12 
   54       2.000212251856e-10       2.084559565493e-14      -3.909842991840e-14       1.372948653317e-16       4.743596215763e-11       5.818219133048e-12      -6.170318904640e-15       3.567414800238e-12 
   55       2.028254609404e-10       2.206366150771e-14      -7.281146078277e-14       1.424539614623e-16       4.554461639039e-11       5.617420952404e-12      -5.219083419221e-15       3.375382432197e-12 
   56       2.056590786774e-10       2.332085504254e-14      -1.080925902309e-13       1.477077550625e-16       4.374997513200e-11       5.427058170650e-12      -4.798471866746e-15       3.196129384517e-12 
   57       2.085236259634e-10       2.461722227369e-14      -1.449741601807e-13       1.530559602407e-16       4.205105350433e-11       5.246809426331e-12      -4.820116128563e-15       3.029305652632e-12 
   58       2.114195377587e-10       2.595277658699e-14      -1.834933065536e-13       1.584982662030e-16       4.044400307970e-11       5.076007114897e-12      -5.176662803171e-15       2.874217817401e-12 
   59       2.143460512669e-10       2.732749852394e-14      -2.236922963198e-13       1.640343366899e-16       3.892193496359e-11       4.913616502407e-12      -5.740855660970e-15       2.729808741041e-12 
   60       2.173011207863e-10       2.874133556580e-14      -2.656188645444e-13       1.696638094123e-16       3.747474287757e-11       4.758214839222e-12      -6.364618099018e-15       2.594637263049e-12 
   61       2.202825697053e-10       3.019412054943e-14      -3.093165966925e-13       1.753863743944e-16       3.609191264700e-11       4.608379980282e-12      -6.910446340739e-15       2.467231026085e-12 
   62       2.232920412874e-10       3.168530600447e-14      -3.547927903741e-13       1.812020308240e-16       3.477208781829e-11       4.464005430078e-12      -7.355899075030e-15       2.347283431895e-12 
   63       2.263317876191e-10       3.321416953075e-14      -4.020439450869e-13       1.871108871172e-16       3.351534697587e-11       4.325244753861e-12      -7.711040175751e-15       2.234690547768e-12 
   64       2.294034657301e-10       3.477988716227e-14      -4.510651011685e-13       1.931130890013e-16       3.232032626842e-11       4.192120381334e-12      -7.988303084627e-15       2.129193387224e-12 
   65       2.325080916976e-10       3.638153056949e-14      -5.018498609863e-13       1.992088214554e-16       3.118413724803e-11       4.064515713674e-12      -8.202598461504e-15       2.030369445078e-12 
   66       2.356459947507e-10       3.801806426168e-14      -5.543904101264e-13       2.053983106499e-16       3.010228470940e-11       3.942167230572e-12      -8.371421834608e-15       1.937624232494e-12 
   67       2.388167713744e-10       3.968834278923e-14      -6.086775385828e-13       2.116818258868e-16       2.906858452902e-11       3.824656597262e-12      -8.514961250800e-15       1.850182812049e-12 
   68       2.420198184800e-10       4.139123484072e-14      -6.646994607334e-13       2.180596694927e-16       2.807681697230e-11       3.711547406616e-12      -8.652336388998e-15       1.767274321608e-12 
   69       2.452561609574e-10       4.312603098720e-14      -7.224379502489e-13       2.245321397825e-16       2.712625928200e-11       3.602845223149e-12      -8.789190355957e-15       1.688747884970e-12 
   70       2.485269136857e-10       4.489211391140e-14      -7.818714564814e-13       2.310995640419e-16       2.621713169141e-11       3.498617005071e-12      -8.927765497302e-15       1.614566867559e-12 
   71       2.518327047030e-10       4.668883926274e-14      -8.429762270228e-13       2.377623115133e-16       2.534892404809e-11       3.398850598353e-12      -9.070558031056e-15       1.544623463933e-12 
   72       2.551736441207e-10       4.851553610511e-14      -9.057262981718e-13       2.445207950274e-16       2.452035803839e-11       3.303450542866e-12      -9.220326758329e-15       1.478735168622e-12 
   73       2.585492930377e-10       5.037150736452e-14      -9.700934854024e-13       2.513754726358e-16       2.372934941201e-11       3.212233878520e-12      -9.380101774019e-15       1.416641246963e-12 
   74       2.619586324546e-10       5.225603027686e-14      -1.036047373831e-12       2.583268492423e-16       2.297297020655e-11       3.124925951404e-12      -9.553193177503e-15       1.357999205933e-12 
   75       2.654000321875e-10       5.416835683559e-14      -1.103555308685e-12       2.653754782352e-16       2.224741097208e-11       3.041156219921e-12      -9.743199783340e-15       1.302381264985e-12 
   76       2.688718801470e-10       5.610755220670e-14      -1.172580250907e-12       2.725218640727e-16       2.154892742132e-11       2.960551787966e-12      -9.952204528697e-15       1.249370536112e-12 
   77       2.723746713692e-10       5.807197496614e-14      -1.243073913602e-12       2.797661459229e-16       2.087696317846e-11       2.883046966279e-12      -1.017496152620e-14       1.198877613774e-12 
   78       2.759092452228e-10       6.005970245423e-14      -1.314982350851e-12       2.871083590309e-16       2.023153049400e-11       2.808622803964e-12      -1.040365989285e-14       1.150875573112e-12 
   79       2.794761415789e-10       6.206868157157e-14      -1.388247929100e-12       2.945485282549e-16       1.961225903259e-11       2.737212214895e-12      -1.062961500289e-14       1.105303921798e-12 
   80       2.830755832659e-10       6.409672590418e-14      -1.462809273843e-12       3.020866676672e-16       1.901837828409e-11       2.668697787828e-12      -1.084324001528e-14       1.062067115487e-12 
   81       2.867074585257e-10       6.614151284855e-14      -1.538601216317e-12       3.097227801546e-16       1.844869997457e-11       2.602909596512e-12      -1.103401740106e-14       1.021033073273e-12 
   82       2.903713034686e-10       6.820058073679e-14      -1.615554740190e-12       3.174568570203e-16       1.790160047726e-11       2.539623009799e-12      -1.119047047089e-14       9.820316931397e-13 
   83       2.940662845289e-10       7.027132596166e-14      -1.693596928254e-12       3.252888775838e-16       1.737500322360e-11       2.478556501755e-12      -1.130013490242e-14       9.448533674156e-13 
   84       2.977915814411e-10       7.235126176464e-14      -1.772658838403e-12       3.332188244390e-16       1.686688413484e-11       2.419440303555e-12      -1.135245082848e-14       9.092950697555e-13 
   85       3.015476475477e-10       7.443885019014e-14      -1.852700748533e-12       3.412467330072e-16       1.637692271799e-11       2.362240232626e-12      -1.134805234388e-14       8.753106464237e-13 
   86       3.053351272281e-10       7.653280342194e-14      -1.933691018430e-12       3.493726495049e-16       1.590509371067e-11       2.306967127105e-12      -1.129097295929e-14       8.428828341221e-13 
   87       3.091544633003e-10       7.863183588334e-14      -2.015598611357e-12       3.575966158843e-16       1.545115972800e-11       2.253608318673e-12      -1.118588227306e-14       8.119772287720e-13 
   88       3.130058862081e-10       8.073466575990e-14      -2.098393174016e-12       3.659186696970e-16       1.501466246387e-11       2.202126633283e-12      -1.103810658376e-14       7.825416004882e-13 
   89       3.168894032077e-10       8.284001652230e-14      -2.182045116498e-12       3.743388439584e-16       1.459491389216e-11       2.152459391891e-12      -1.085364950262e-14       7.545052085545e-13 
   90       3.208047875547e-10       8.494661844911e-14      -2.266525692243e-12       3.828571670114e-16       1.419098746804e-11       2.104517411181e-12      -1.063921256610e-14       7.277781163988e-13 
   91       3.247515676909e-10       8.705321014957e-14      -2.351807077994e-12       3.914736623904e-16       1.380170932921e-11       2.058184004300e-12      -1.040221584833e-14       7.022505065675e-13 
   92       3.287290164311e-10       8.915854008639e-14      -2.437862453753e-12       4.001883486859e-16       1.342564949718e-11       2.013313981582e-12      -1.015081857363e-14       6.777919957010e-13 
   93       3.327363924644e-10       9.126125048033e-14      -2.524658306640e-12       4.090013565002e-16       1.306146159972e-11       1.969769093955e-12      -9.892643270900e-15       6.542801132310e-13 
   94       3.367737298909e-10       9.335950574285e-14      -2.612129844730e-12       4.179132997330e-16       1.270897959633e-11       1.927532631409e-12      -9.630683965162e-15       6.316921249398e-13 
   95       3.408411479917e-10       9.545131071516e-14      -2.700202016079e-12       4.269249601456e-16       1.236827049990e-11       1.886610292791e-12      -9.366817824653e-15       6.100258173878e-13 
   96       3.449386022438e-10       9.753462321659e-14      -2.788796928918e-12       4.360371766964e-16       1.203929659180e-11       1.846994786517e-12      -9.103049563337e-15       5.892712838293e-13 
   97       3.490658769703e-10       9.960735395287e-14      -2.877833824870e-12       4.452508470119e-16       1.172191140725e-11       1.808665331542e-12      -8.841514257137e-15       5.694106395127e-13 
   98       3.532225779914e-10       1.016673664244e-13      -2.967229052163e-12       4.545669288584e-16       1.141585572066e-11       1.771587158336e-12      -8.584480160165e-15       5.504177369811e-13 
   99       3.574081252738e-10       1.037124768345e-13      -3.056896038845e-12       4.639864416129e-16       1.112075353099e-11       1.735711009849e-12      -8.334351520951e-15       5.322578813731e-13 
  100       3.616217455820e-10       1.057404539976e-13      -3.146745266000e-12       4.735104677350e-16       1.083610804710e-11       1.700972642489e-12      -8.093671398673e-15       5.148875457231e-13 
  101       3.658624651279e-10       1.077490192478e-13      -3.236684240962e-12       4.831401542378e-16       1.056129767313e-11       1.667292327089e-12      -7.865124479389e-15       4.982540862624e-13 
  102       3.701291022216e-10       1.097358463468e-13      -3.326617470528e-12       4.928767141596e-16       1.029557199381e-11       1.634574349884e-12      -7.651539892261e-15       4.822954577192e-13 
  103       3.744202599216e-10       1.116985613923e-13      -3.416446434176e-12       5.027214280350e-16       1.003804775987e-11       1.602706513478e-12      -7.455894025793e-15       4.669399286196e-13 
  104       3.787346095413e-10       1.136348565875e-13      -3.506075885413e-12       5.126755126394e-16       9.787909399971e-12       1.571586405032e-12      -7.280610244720e-15       4.521212531585e-13 
  105       3.830718006162e-10       1.155428492504e-13      -3.595433782952e-12       5.227397038601e-16       9.545050051560e-12       1.541205316908e-12      -7.125344239103e-15       4.378271341456e-13 
  106       3.874316607304e-10       1.174207713562e-13      -3.684454014546e-12       5.329146199575e-16       9.309510042631e-12       1.511574784925e-12      -6.988903365731e-15       4.240568064123e-13 
  107       3.918139115338e-10       1.192668611521e-13      -3.773070351521e-12       5.432008892737e-16       9.081278352032e-12       1.482700631062e-12      -6.869918181347e-15       4.108060513856e-13 
  108       3.962181645890e-10       1.210793643172e-13      -3.861216491528e-12       5.535991502446e-16       8.860290842371e-12       1.454582758573e-12      -6.766837532521e-15       3.980670822406e-13 
  109       4.006439172173e-10       1.228565351214e-13      -3.948826101301e-12       5.641100514133e-16       8.646428492908e-12       1.427214947108e-12      -6.677923645504e-15       3.858284290539e-13 
  110       4.050905483457e-10       1.245966375854e-13      -4.035832859412e-12       5.747342514427e-16       8.439515632463e-12       1.400584647827e-12      -6.601247216100e-15       3.740748239563e-13 
  111       4.095573143534e-10       1.262979466400e-13      -4.122170499021e-12       5.854724191282e-16       8.239318172314e-12       1.374672778516e-12      -6.534682499522e-15       3.627870862864e-13 
  112       4.140433449182e-10       1.279587492854e-13      -4.207772850635e-12       5.963252334106e-16       8.045541839095e-12       1.349453518709e-12      -6.475902400262e-15       3.519420077427e-13 
  113       4.185476388631e-10       1.295773457512e-13      -4.292573884864e-12       6.072933833892e-16       7.857830407699e-12       1.324894104799e-12      -6.422373561951e-15       3.415122375375e-13 
  114       4.230690600031e-10       1.311520506553e-13      -4.376507755170e-12       6.183775683342e-16       7.675763934178e-12       1.300954625159e-12      -6.371351457221e-15       3.314661675495e-13 
  115       4.276063329914e-10       1.326811941638e-13      -4.459508840629e-12       6.295784976999e-16       7.498856988643e-12       1.277587815257e-12      -6.319875477572e-15       3.217678174769e-13 
  116       4.321582095484e-10       1.341631524269e-13      -4.541510321319e-12       6.408968918806e-16       7.326665259607e-12       1.254750681656e-12      -6.265371106083e-15       3.123842124189e-13 
  117       4.367239989559e-10       1.355964406065e-13      -4.622439616615e-12       6.523334845565e-16       7.159123848999e-12       1.232441415358e-12      -6.207549991379e-15       3.033087787529e-13 
  118       4.413030945613e-10       1.369796333895e-13      -4.702222469983e-12       6.638890206587e-16       6.996246980549e-12       1.210666602572e-12      -6.146732741646e-15       2.945405903298e-13 
  119       4.458948065489e-10       1.383113381251e-13      -4.780784396172e-12       6.755642556702e-16       6.838022508468e-12       1.189429698210e-12      -6.083262964815e-15       2.860770824918e-13 
  120       4.504983592926e-10       1.395901962443e-13      -4.858050710995e-12       6.873599556456e-16       6.684411108546e-12       1.168730925580e-12      -6.017507726091e-15       2.779140034715e-13 
  121       4.551128887091e-10       1.408148846773e-13      -4.933946561111e-12       6.992768972304e-16       6.535345469237e-12       1.148567176101e-12      -5.949858005480e-15       2.700453657910e-13 
  122       4.597374396110e-10       1.419841172723e-13      -5.008396953801e-12       7.113158676800e-16       6.390729482758e-12       1.128931909001e-12      -5.880729155321e-15       2.624633976608e-13 
  123       4.643709630595e-10       1.430966462141e-13      -5.081326786755e-12       7.234776648800e-16       6.250437436173e-12       1.109815051025e-12      -5.810561357808e-15       2.551584943791e-13 
  124       4.690123137179e-10       1.441512634416e-13      -5.152660877847e-12       7.357630973645e-16       6.114313202490e-12       1.091202896140e-12      -5.739820082523e-15       2.481191697309e-13 
  125       4.736602472042e-10       1.451468020671e-13      -5.222323994921e-12       7.481729843365e-16       5.982169431753e-12       1.073078005237e-12      -5.668996543959e-15       2.413320073867e-13 
  126       4.783134174446e-10       1.460821377941e-13      -5.290240885567e-12       7.607081556866e-16       5.853786742129e-12       1.055419105838e-12      -5.598608159054e-15       2.347816123021e-13 
  127       4.829703740261e-10       1.469561903356e-13      -5.356336306905e-12       7.733694520127e-16       5.728912911005e-12       1.038200991802e-12      -5.529199004714e-15       2.284505621165e-13 
  128       4.876295595498e-10       1.477679248329e-13      -5.420535055365e-12       7.861577246394e-16       5.607262066075e-12       1.021394423027e-12      -5.461340275341e-15       2.223193585521e-13 
  129       4.922894667277e-10       1.485163988831e-13      -5.482763317363e-12       7.990738490187e-16       5.488576238044e-12       1.004972227041e-12      -5.395503067858e-15       2.163703578438e-13 
  130       4.969491347801e-10       1.492009064446e-13      -5.542952825602e-12       8.121187665535e-16       5.372819371306e-12       9.889285735879e-13      -5.331659986369e-15       2.106001527515e-13 
  131       5.016077027452e-10       1.498208524720e-13      -5.601037217122e-12       8.252934474201e-16       5.260003166877e-12       9.732616347942e-13      -5.269640494230e-15       2.050084633468e-13 
  132       5.062642531269e-10       1.503757104494e-13      -5.656950792128e-12       8.385988777124e-16       5.150126269503e-12       9.579675174533e-13      -5.209254217349e-15       1.995942598117e-13 
  133       5.109178103916e-10       1.508650241350e-13      -5.710628553215e-12       8.520360595568e-16       5.043173904983e-12       9.430402071091e-13      -5.150290488136e-15       1.943557423097e-13 
  134       5.155673394637e-10       1.512884093059e-13      -5.762006244610e-12       8.656060112275e-16       4.939117517500e-12       9.284715121396e-13      -5.092517889451e-15       1.892903208577e-13 
  135       5.202117442219e-10       1.516455555026e-13      -5.811020391393e-12       8.793097672614e-16       4.837914406950e-12       9.142510078399e-13      -5.035683798557e-15       1.843945951974e-13 
  136       5.248498659956e-10       1.519362277740e-13      -5.857608338741e-12       8.931483785736e-16       4.739507366268e-12       9.003659805054e-13      -4.979513931068e-15       1.796643346669e-13 
  137       5.294804820606e-10       1.521602684218e-13      -5.901708291153e-12       9.071229125723e-16       4.643824318762e-12       8.868013715150e-13      -4.923711884901e-15       1.750944580723e-13 
  138       5.341023041353e-10       1.523175987456e-13      -5.943259351686e-12       9.212344532742e-16       4.550777955435e-12       8.735397214146e-13      -4.867958684224e-15       1.706790135594e-13 
  139       5.387139768771e-10       1.524082207872e-13      -5.982201561186e-12       9.354841014194e-16       4.460265372319e-12       8.605611139999e-13      -4.811912323405e-15       1.664111584847e-13 
  140       5.433140763781e-10       1.524322190755e-13      -6.018475937522e-12       9.498729745864e-16       4.372167707801e-12       8.478431204000e-13      -4.755207310968e-15       1.622831392877e-13 
  141       5.479011086615e-10       1.523897623714e-13      -6.052024514818e-12       9.644022073080e-16       4.286349779952e-12       8.353607431606e-13      -4.697454213534e-15       1.582862713621e-13 
  142       5.524735081775e-10       1.522811054122e-13      -6.082790382684e-12       9.790729511855e-16       4.202659723854e-12       8.230863603269e-13      -4.638239199781e-15       1.544109189273e-13 
  143       5.570296362996e-10       1.521065906564e-13      -6.110717725452e-12       9.938863750044e-16       4.120928628933e-12       8.109896695273e-13      -4.577123584385e-15       1.506464749000e-13 
  144       5.615679096713e-10       1.518666594330e-13      -6.135752181886e-12       1.008843546127e-15       4.041006022001e-12       7.990447025185e-13      -4.513751665324e-15       1.469834550701e-13 
  145       5.660872026823e-10       1.515618829438e-13      -6.157841881464e-12       1.023945061247e-15       3.962871024591e-12       7.872517662626e-13      -4.448187180458e-15       1.434200558072e-13 
  146       5.705864819967e-10       1.511929376484e-13      -6.176936585316e-12       1.039191379282e-15       3.886531515847e-12       7.756175687212e-13      -4.380609308551e-15       1.399562076027e-13 
  147       5.750646795151e-10       1.507605979168e-13      -6.192987415627e-12       1.054582936265e-15       3.811989115551e-12       7.641483274814e-13      -4.311207519276e-15       1.365915109112e-13 
  148       5.795206916159e-10       1.502657378283e-13      -6.205946896713e-12       1.070120144776e-15       3.739239027466e-12       7.528497544739e-13      -4.240181739543e-15       1.333252281733e-13 
  149       5.839533783986e-10       1.497093329705e-13      -6.215768996093e-12       1.085803393377e-15       3.668269882676e-12       7.417270406906e-13      -4.167742519822e-15       1.301562758385e-13 
  150       5.883615629257e-10       1.490924622376e-13      -6.222409165568e-12       1.101633046043e-15       3.599063582920e-12       7.307848409035e-13      -4.094111200473e-15       1.270832163876e-13 
  151       5.927440304651e-10       1.484163096296e-13      -6.225824382291e-12       1.117609441596e-15       3.531595143933e-12       7.200272583820e-13      -4.019520078067e-15       1.241042503558e-13 
  152       5.970995277328e-10       1.476821660506e-13      -6.225973189841e-12       1.133732893138e-15       3.465832538786e-12       7.094578296114e-13      -3.944212571713e-15       1.212172083554e-13 
  153       6.014267621347e-10       1.468914311080e-13      -6.222815739304e-12       1.150003687482e-15       3.401736541220e-12       6.990795090106e-13      -3.868443389386e-15       1.184195430980e-13 
  154       6.057244010096e-10       1.460456149111e-13      -6.216313830340e-12       1.166422084586e-15       3.339260568990e-12       6.888946536509e-13      -3.792478694250e-15       1.157083214181e-13 
  155       6.099910708710e-10       1.451463398699e-13      -6.206430952260e-12       1.182988316986e-15       3.278350527198e-12       6.789050079731e-13      -3.716596270982e-15       1.130802162952e-13 
  156       6.142253566501e-10       1.441953424935e-13      -6.193132325102e-12       1.199702589231e-15       3.218944651635e-12       6.691116885063e-13      -3.641085692105e-15       1.105314988766e-13 
  157       6.184258009376e-10       1.431944751895e-13      -6.176384940704e-12       1.216565077311e-15       3.160973352121e-12       6.595151685859e-13      -3.566248484304e-15       1.080580305006e-13 
  158       6.225909032263e-10       1.421457080624e-13      -6.156157603779e-12       1.233575928093e-15       3.104359055837e-12       6.501152630711e-13      -3.492398294757e-15       1.056552547185e-13 
  159       6.267191191537e-10       1.410511307121e-13      -6.132420972989e-12       1.250735258754e-15       3.049016050671e-12       6.409111130637e-13      -3.419861057463e-15       1.033181893180e-13 
  160       6.308088597438e-10       1.399129540333e-13      -6.105147602019e-12       1.268043156211e-15       2.994850328551e-12       6.319011706258e-13      -3.348975159561e-15       1.010414183456e-13 
  161       6.348585979645e-10       1.387334607542e-13      -6.074311810831e-12       1.285499686247e-15       2.941778888373e-12       6.230834962496e-13      -3.280021082001e-15       9.882013988204e-14 
  162       6.388672005772e-10       1.375148483627e-13      -6.039889200403e-12       1.303104922957e-15       2.889789891972e-12       6.144567129118e-13      -3.213002980130e-15       9.665343024289e-14 
  163       6.428336243220e-10       1.362593756628e-13      -6.001857173372e-12       1.320858920836e-15       2.838887553265e-12       6.060191075756e-13      -3.147848015648e-15       9.454125453791e-14 
  164       6.467568109810e-10       1.349694143358e-13      -5.960195139976e-12       1.338761704800e-15       2.789073090522e-12       5.977683122939e-13      -3.084474988146e-15       9.248343378562e-14 
