# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   66       2.341156876856e-10       3.727843112357e-14      -5.300454230942e-13       2.105738921783e-16       3.091009614135e-11       3.790681537634e-12      -8.788375745440e-15 
   67       2.372501387783e-10       3.892174026946e-14      -5.831292174281e-13       2.170168691022e-16       2.985126806739e-11       3.678542494028e-12      -8.955495883443e-15 
   68       2.404161675869e-10       4.059759538067e-14      -6.379279381462e-13       2.235565457698e-16       2.883529817022e-11       3.570185203415e-12      -9.078098131511e-15 
   69       2.436148242687e-10       4.230534546389e-14      -6.944266044056e-13       2.301932076712e-16       2.786145320068e-11       3.465595611171e-12      -9.163910942111e-15 
   70       2.468472203588e-10       4.404442820694e-14      -7.526069469053e-13       2.369271712958e-16       2.692996420875e-11       3.364902923010e-12      -9.221370322678e-15 
   71       2.501139828680e-10       4.581425689649e-14      -8.124487752735e-13       2.437587944858e-16       2.604031493230e-11       3.268171297169e-12      -9.260137602291e-15 
   72       2.534152233259e-10       4.761422090834e-14      -8.739299765213e-13       2.506884780589e-16       2.519120313083e-11       3.175396242995e-12      -9.291145394349e-15 
   73       2.567505068258e-10       4.944368619788e-14      -9.370265134972e-13       2.577166674305e-16       2.438050191928e-11       3.086501019541e-12      -9.326643559254e-15 
   74       2.601188210685e-10       5.130199579039e-14      -1.001712423341e-12       2.648438542365e-16       2.360522110183e-11       3.001333034151e-12      -9.380245167091e-15 
   75       2.635185454059e-10       5.318847027150e-14      -1.067959815939e-12       2.720705779555e-16       2.286146850568e-11       2.919660241055e-12      -9.466972460307e-15 
   76       2.669480865096e-10       5.510224404343e-14      -1.135735856809e-12       2.793973315866e-16       2.214541808851e-11       2.841234351001e-12      -9.598984548662e-15 
   77       2.704079876265e-10       5.704173853779e-14      -1.204993083998e-12       2.868242552370e-16       2.145650354580e-11       2.766001728432e-12      -9.771759459711e-15 
   78       2.738991495026e-10       5.900509338520e-14      -1.275677314417e-12       2.943513893465e-16       2.079473953021e-11       2.693924588073e-12      -9.975464116634e-15 
   79       2.774221808743e-10       6.099031929648e-14      -1.347730440394e-12       3.019787653366e-16       2.015974881225e-11       2.624915400363e-12      -1.019900716930e-14 
   80       2.809773811823e-10       6.299529518529e-14      -1.421090366301e-12       3.097064052655e-16       1.955074425876e-11       2.558834660061e-12      -1.042999640735e-14 
   81       2.845647232858e-10       6.501776529069e-14      -1.495690945165e-12       3.175343214831e-16       1.896651081142e-11       2.495488654853e-12      -1.065469617336e-14 
   82       2.881838361754e-10       6.705533629985e-14      -1.571461915285e-12       3.254625162860e-16       1.840538746524e-11       2.434627233959e-12      -1.085798477587e-14 
   83       2.918339876873e-10       6.910547447059e-14      -1.648328836857e-12       3.334909815727e-16       1.786524924708e-11       2.375941576736e-12      -1.102331190252e-14 
   84       2.955144444692e-10       7.116575757125e-14      -1.726221746633e-12       3.416197115114e-16       1.734402487284e-11       2.319136792038e-12      -1.113614945468e-14 
   85       2.992256583065e-10       7.323468499152e-14      -1.805102909282e-12       3.498487437106e-16       1.684138779625e-11       2.264168432567e-12      -1.119509463870e-14 
   86       3.029682456849e-10       7.531099727968e-14      -1.884943571801e-12       3.581781242729e-16       1.635731376207e-11       2.211041280744e-12      -1.120253800913e-14 
   87       3.067426172394e-10       7.739343465073e-14      -1.965715736425e-12       3.666078952651e-16       1.589156116722e-11       2.159737044705e-12      -1.116134959106e-14 
   88       3.105489668084e-10       7.948073839166e-14      -2.047392243762e-12       3.751380945917e-16       1.544366204229e-11       2.110213384566e-12      -1.107489500618e-14 
   89       3.143872604881e-10       8.157165226667e-14      -2.129946855936e-12       3.837687558691e-16       1.501291303304e-11       2.062402938693e-12      -1.094705159885e-14 
   90       3.182572256862e-10       8.366492392247e-14      -2.213354339724e-12       3.924999082989e-16       1.459836638190e-11       2.016212349958e-12      -1.078222456215e-14 
   91       3.221583401761e-10       8.575930629355e-14      -2.297590549697e-12       4.013315765418e-16       1.419882090951e-11       1.971521292016e-12      -1.058536306399e-14 
   92       3.260898211513e-10       8.785355900742e-14      -2.382632511358e-12       4.102637805917e-16       1.381281299613e-11       1.928181495560e-12      -1.036197637316e-14 
   93       3.300508832769e-10       8.994634044443e-14      -2.468450311485e-12       4.192966498273e-16       1.343896462004e-11       1.886054183755e-12      -1.011757099633e-14 
   94       3.340415810167e-10       9.203586229451e-14      -2.554981193360e-12       4.284307850637e-16       1.307710693838e-11       1.845130934013e-12      -9.855830225968e-15 
   95       3.380620733439e-10       9.412018540216e-14      -2.642151701044e-12       4.376669509739e-16       1.272730980494e-11       1.805429278077e-12      -9.580189337809e-15 
   96       3.421123588751e-10       9.619732438829e-14      -2.729885496105e-12       4.470059681834e-16       1.238953570833e-11       1.766955472010e-12      -9.294398252925e-15 
   97       3.461922686166e-10       9.826524755445e-14      -2.818103328290e-12       4.564487147119e-16       1.206363565473e-11       1.729704049695e-12      -9.002529716101e-15 
   98       3.503014587110e-10       1.003218767872e-13      -2.906723006206e-12       4.659961274143e-16       1.174934505066e-11       1.693657376335e-12      -8.708987474224e-15 
   99       3.544394031842e-10       1.023650874622e-13      -2.995659367998e-12       4.756492034216e-16       1.144627958578e-11       1.658785201957e-12      -8.418514454659e-15 
  100       3.586053866913e-10       1.043927083490e-13      -3.084824252025e-12       4.854090015819e-16       1.115393111558e-11       1.625044214914e-12      -8.136200943633e-15 
  101       3.627984972636e-10       1.064025215146e-13      -3.174126467543e-12       4.952766439020e-16       1.087166354421e-11       1.592377595382e-12      -7.867492764620e-15 
  102       3.670176190553e-10       1.083922622286e-13      -3.263471765376e-12       5.052533169878e-16       1.059870870720e-11       1.560714568870e-12      -7.618199456716e-15 
  103       3.712614250896e-10       1.103596188666e-13      -3.352762808601e-12       5.153402734858e-16       1.033416225424e-11       1.529969959711e-12      -7.394502453027e-15 
  104       3.755286519905e-10       1.123023404130e-13      -3.441905620902e-12       5.255387071972e-16       1.007718910673e-11       1.500063760279e-12      -7.201530063966e-15 
  105       3.798189820656e-10       1.142185757110e-13      -3.530829986861e-12       5.358493561032e-16       9.827680307199e-12       1.470983810934e-12      -7.038845578834e-15 
  106       3.841322674122e-10       1.161065800747e-13      -3.619471765614e-12       5.462728481509e-16       9.585677638007e-12       1.442730794238e-12      -6.904362082012e-15 
  107       3.884682544680e-10       1.179646128581e-13      -3.707766700614e-12       5.568098228442e-16       9.351170177789e-12       1.415298751539e-12      -6.795713741604e-15 
  108       3.928265798566e-10       1.197909385409e-13      -3.795650461495e-12       5.674609312964e-16       9.124092487214e-12       1.388674856429e-12      -6.710248238428e-15 
  109       3.972067662330e-10       1.215838278159e-13      -3.883058685931e-12       5.782268362831e-16       8.904322794779e-12       1.362839188196e-12      -6.645019195000e-15 
  110       4.016082181284e-10       1.233415586753e-13      -3.969927021500e-12       5.891082122951e-16       8.691681182581e-12       1.337764505276e-12      -6.596778604518e-15 
  111       4.060302177961e-10       1.250624174974e-13      -4.056191167542e-12       6.001057455914e-16       8.485927772109e-12       1.313416018716e-12      -6.561969259848e-15 
  112       4.104719210564e-10       1.267447001335e-13      -4.141786917021e-12       6.112201342518e-16       8.286760910017e-12       1.289751165617e-12      -6.536717182511e-15 
  113       4.149323531420e-10       1.283867129946e-13      -4.226650198390e-12       6.224520882299e-16       8.093815353913e-12       1.266719382598e-12      -6.516824051665e-15 
  114       4.194104045433e-10       1.299867741376e-13      -4.310717117450e-12       6.338023294062e-16       7.906660458136e-12       1.244261879246e-12      -6.497759633094e-15 
  115       4.239048268539e-10       1.315432143527e-13      -4.393923999210e-12       6.452715916406e-16       7.724798359540e-12       1.222311411570e-12      -6.474654208191e-15 
  116       4.284143998213e-10       1.330544073355e-13      -4.476205873889e-12       6.568606183754e-16       7.547773394048e-12       1.200807732601e-12      -6.443291400266e-15 
  117       4.329384644240e-10       1.345188620434e-13      -4.557491636587e-12       6.685701550004e-16       7.375519316924e-12       1.179746559641e-12      -6.403239781332e-15 
  118       4.374764471062e-10       1.359351436613e-13      -4.637708374991e-12       6.804009556544e-16       7.208051087610e-12       1.159136162800e-12      -6.355089564700e-15 
  119       4.420276917598e-10       1.373018468492e-13      -4.716782900380e-12       6.923537856234e-16       7.045356594580e-12       1.138982133583e-12      -6.299487536093e-15 
  120       4.465914570827e-10       1.386175970864e-13      -4.794641775729e-12       7.044294213712e-16       6.887395824591e-12       1.119287296953e-12      -6.237138327870e-15 
