# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  127       4.804443692952e-10       1.469924730509e-13      -5.327812532245e-12       7.368071721800e-16       5.721654952400e-12       9.504368986729e-13      -5.675968463568e-15 
  128       4.851290265057e-10       1.478575435742e-13      -5.393544325757e-12       7.489830966806e-16       5.599581411092e-12       9.344482619238e-13      -5.594567072584e-15 
  129       4.898161825148e-10       1.486605639414e-13      -5.457379367018e-12       7.612811684520e-16       5.480490036427e-12       9.187824412809e-13      -5.513751030951e-15 
  130       4.945048952674e-10       1.494007724625e-13      -5.519249622599e-12       7.737023284055e-16       5.364344416058e-12       9.034387536510e-13      -5.433700412578e-15 
  131       4.991943092000e-10       1.500775156600e-13      -5.579088805235e-12       7.862475469113e-16       5.251156115651e-12       8.884213934328e-13      -5.354477838801e-15 
  132       5.038835110063e-10       1.506902049215e-13      -5.636831220814e-12       7.989178111845e-16       5.140923586392e-12       8.737330468659e-13      -5.276142218130e-15 
  133       5.085715281100e-10       1.512383181824e-13      -5.692411806094e-12       8.117141254188e-16       5.033631800853e-12       8.593748481539e-13      -5.198748605143e-15 
  134       5.132573271370e-10       1.517214016078e-13      -5.745766166416e-12       8.246375109198e-16       4.929251888869e-12       8.453463355880e-13      -5.122348059383e-15 
  135       5.179398123887e-10       1.521390712743e-13      -5.796830613420e-12       8.376890062382e-16       4.827740773407e-12       8.316454076701e-13      -5.046987504247e-15 
  136       5.226178243142e-10       1.524910148523e-13      -5.845542202763e-12       8.508696673035e-16       4.729040806438e-12       8.182682792357e-13      -4.972709585882e-15 
  137       5.272901379828e-10       1.527769932882e-13      -5.891838771831e-12       8.641805675572e-16       4.633079404806e-12       8.052094375774e-13      -4.899552532080e-15 
  138       5.319554615573e-10       1.529968424860e-13      -5.935658977456e-12       8.776227980860e-16       4.539768686104e-12       7.924615985681e-13      -4.827550011168e-15 
  139       5.366124347660e-10       1.531504749895e-13      -5.976942333632e-12       8.911974677554e-16       4.449005104542e-12       7.800156627841e-13      -4.756730990908e-15 
  140       5.412596273756e-10       1.532378816647e-13      -6.015629249228e-12       9.049057033431e-16       4.360669086821e-12       7.678606716283e-13      -4.687119597384e-15 
  141       5.458955376640e-10       1.532591333815e-13      -6.051661065705e-12       9.187486496723e-16       4.274624668001e-12       7.559837634533e-13      -4.618734973898e-15 
  142       5.505185908925e-10       1.532143826957e-13      -6.084980094833e-12       9.327274697449e-16       4.190719127375e-12       7.443701296849e-13      -4.551591139867e-15 
  143       5.551271377790e-10       1.531038655314e-13      -6.115529656402e-12       9.468433448751e-16       4.108782624342e-12       7.330029709451e-13      -4.485696849713e-15 
  144       5.597195863144e-10       1.529279143776e-13      -6.143254484448e-12       9.610973592766e-16       4.028663849519e-12       7.218670318886e-13      -4.421046981589e-15 
  145       5.642948150838e-10       1.526869957942e-13      -6.168101911435e-12       9.754901407187e-16       3.950341708040e-12       7.109596911003e-13      -4.357596044639e-15 
  146       5.688517979792e-10       1.523816798185e-13      -6.190020873056e-12       9.900221845323e-16       3.873824005802e-12       7.002808861956e-13      -4.295281779516e-15 
  147       5.733894737608e-10       1.520126305149e-13      -6.208961589686e-12       1.004693965449e-15       3.799112267151e-12       6.898296101772e-13      -4.234033205909e-15 
  148       5.779067452956e-10       1.515806077234e-13      -6.224875606220e-12       1.019505937070e-15       3.726201577738e-12       6.796038881263e-13      -4.173770432767e-15 
  149       5.824024787964e-10       1.510864688076e-13      -6.237715831905e-12       1.034458531336e-15       3.655080427374e-12       6.696007538927e-13      -4.114404468507e-15 
  150       5.868755030606e-10       1.505311704030e-13      -6.247436580170e-12       1.049552157997e-15       3.585730552888e-12       6.598162267855e-13      -4.055837031232e-15 
  151       5.913246087098e-10       1.499157701653e-13      -6.253993608462e-12       1.064787204079e-15       3.518126780978e-12       6.502452882634e-13      -3.997960358943e-15 
  152       5.957485474282e-10       1.492414285183e-13      -6.257344158081e-12       1.080164033358e-15       3.452236871072e-12       6.408818586257e-13      -3.940657019755e-15 
  153       6.001460312018e-10       1.485094104028e-13      -6.257446994007e-12       1.095682985824e-15       3.388021358179e-12       6.317187737023e-13      -3.883799722114e-15 
  154       6.045157315573e-10       1.477210870241e-13      -6.254262444742e-12       1.111344377153e-15       3.325433395747e-12       6.227477615444e-13      -3.827251125005e-15 
  155       6.088562788016e-10       1.468779376007e-13      -6.247752442134e-12       1.127148498179e-15       3.264418598520e-12       6.139594191152e-13      -3.770863648176e-15 
  156       6.131662612599e-10       1.459815511122e-13      -6.237880561218e-12       1.143095614356e-15       3.204914885391e-12       6.053431889801e-13      -3.714479282343e-15 
  157       6.174442245154e-10       1.450336280478e-13      -6.224612060044e-12       1.159185965236e-15       3.146852322258e-12       5.968873359974e-13      -3.657929399410e-15 
  158       6.216886706482e-10       1.440359821546e-13      -6.207913919511e-12       1.175419763931e-15       3.090152964880e-12       5.885789240090e-13      -3.601034562686e-15 
  159       6.258980574739e-10       1.429905421853e-13      -6.187754883204e-12       1.191797196588e-15       3.034730701735e-12       5.804037925306e-13      -3.543604337091e-15 
  160       6.300707977829e-10       1.418993536470e-13      -6.164105497223e-12       1.208318421854e-15       2.980491096872e-12       5.723465334422e-13      -3.485437099381e-15 
  161       6.342053652357e-10       1.407645350679e-13      -6.136938052106e-12       1.224983577177e-15       2.927350764125e-12       5.643939147544e-13      -3.426368302697e-15 
  162       6.383006241687e-10       1.395881387816e-13      -6.106226319200e-12       1.241792799447e-15       2.875297745043e-12       5.565455410916e-13      -3.366420465152e-15 
  163       6.423555276353e-10       1.383722811155e-13      -6.071945866996e-12       1.258746205175e-15       2.824336194870e-12       5.488040957843e-13      -3.305666144178e-15 
  164       6.463690131048e-10       1.371191882914e-13      -6.034074196010e-12       1.275843883331e-15       2.774467264665e-12       5.411719711924e-13      -3.244180708016e-15 
  165       6.503400021917e-10       1.358311979646e-13      -5.992590778172e-12       1.293085894846e-15       2.725689034018e-12       5.336512612554e-13      -3.182042368865e-15 
  166       6.542674003861e-10       1.345107607629e-13      -5.947477096203e-12       1.310472272110e-15       2.677996443767e-12       5.262437540424e-13      -3.119332216025e-15 
  167       6.581500967827e-10       1.331604418254e-13      -5.898716683000e-12       1.328003018476e-15       2.631381228714e-12       5.189509243020e-13      -3.056134249052e-15 
  168       6.619869638109e-10       1.317829223417e-13      -5.846295161021e-12       1.345678107760e-15       2.585831850345e-12       5.117739260125e-13      -2.992535410894e-15 
  169       6.657768569646e-10       1.303810010907e-13      -5.790200281663e-12       1.363497483738e-15       2.541333429544e-12       5.047135849323e-13      -2.928625621047e-15 
  170       6.695186145315e-10       1.289575959795e-13      -5.730421964648e-12       1.381461059654e-15       2.497867679310e-12       4.977703911495e-13      -2.864497808699e-15 
  171       6.732110573232e-10       1.275157455827e-13      -5.666952337404e-12       1.399568717713e-15       2.455412837475e-12       4.909444916320e-13      -2.800247945876e-15 
  172       6.768529884044e-10       1.260586106812e-13      -5.599785774450e-12       1.417820308587e-15       2.413943599424e-12       4.842356827782e-13      -2.735975080587e-15 
  173       6.804431928235e-10       1.245894758010e-13      -5.528918936778e-12       1.436215650914e-15       2.373431050804e-12       4.776434029661e-13      -2.671781369978e-15 
  174       6.839804373412e-10       1.231117507524e-13      -5.454350811232e-12       1.454754530800e-15       2.333842600248e-12       4.711667251045e-13      -2.607772113471e-15 
  175       6.874634701611e-10       1.216289721688e-13      -5.376082749897e-12       1.473436701314e-15       2.295141912092e-12       4.648043491819e-13      -2.544055785915e-15 
  176       6.908910206589e-10       1.201448050460e-13      -5.294118509478e-12       1.492261881999e-15       2.257288839086e-12       4.585545948175e-13      -2.480744070735e-15 
