# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   67       2.382809303989e-10       3.868650110117e-14      -5.884210635117e-13       1.878727037921e-16       2.874249109829e-11       3.593209304819e-12      -8.764533915851e-15 
   68       2.413785669164e-10       4.034539433372e-14      -6.428022405076e-13       1.935329451419e-16       2.775475204100e-11       3.487424880178e-12      -8.881965354601e-15 
   69       2.445055334366e-10       4.203534038295e-14      -6.988728715394e-13       1.992769642847e-16       2.680821650338e-11       3.385384401666e-12      -8.977544567822e-15 
   70       2.476631869609e-10       4.375573144667e-14      -7.566118124668e-13       2.051050728920e-16       2.590309599904e-11       3.287188940578e-12      -9.057323630961e-15 
   71       2.508524269878e-10       4.550593272454e-14      -8.159955968208e-13       2.110176237555e-16       2.503887366241e-11       3.192872699766e-12      -9.128195688453e-15 
   72       2.540736653267e-10       4.728528283056e-14      -8.769984182897e-13       2.170150123893e-16       2.421426660269e-11       3.102399373259e-12      -9.197926075039e-15 
   73       2.573267959111e-10       4.909309420540e-14      -9.395921132030e-13       2.230976786317e-16       2.342718825799e-11       3.015658505885e-12      -9.275183437084e-15 
   74       2.606111646117e-10       5.092865352891e-14      -1.003746143017e-12       2.292661082467e-16       2.267471074934e-11       2.932461852895e-12      -9.369570853904e-15 
   75       2.639255390502e-10       5.279122213251e-14      -1.069427576798e-12       2.355208345265e-16       2.195302723479e-11       2.852539739584e-12      -9.491656959082e-15 
   76       2.672686955041e-10       5.467988053303e-14      -1.136599188586e-12       2.418623422974e-16       2.125839620692e-11       2.775614288459e-12      -9.649668280481e-15 
   77       2.706413699096e-10       5.659302839291e-14      -1.205213387642e-12       2.482907561907e-16       2.059025640231e-11       2.701642564161e-12      -9.838801116307e-15 
   78       2.740446094437e-10       5.852879370100e-14      -1.275217144384e-12       2.548060981726e-16       1.994861415478e-11       2.630611359358e-12      -1.005000811405e-14 
   79       2.774791697452e-10       6.048517782281e-14      -1.346553722063e-12       2.614083797036e-16       1.933309461601e-11       2.562462229899e-12      -1.027312740657e-14 
   80       2.809454973819e-10       6.246005271651e-14      -1.419162620581e-12       2.680976013394e-16       1.874292424509e-11       2.497089430666e-12      -1.049684526905e-14 
   81       2.844437123184e-10       6.445115814894e-14      -1.492979520328e-12       2.748737523308e-16       1.817691329821e-11       2.434337851426e-12      -1.070865877584e-14 
   82       2.879735903829e-10       6.645609891163e-14      -1.567936226011e-12       2.817368102252e-16       1.763343831818e-11       2.374000952686e-12      -1.089483845740e-14 
   83       2.915345457347e-10       6.847234203678e-14      -1.643960610475e-12       2.886867404660e-16       1.711042462411e-11       2.315818701544e-12      -1.104039095720e-14 
   84       2.951259582179e-10       7.049746658949e-14      -1.720984508010e-12       2.957235113980e-16       1.660585014229e-11       2.259540115758e-12      -1.113229445746e-14 
   85       2.987482561795e-10       7.252996672197e-14      -1.798969020775e-12       3.028471430127e-16       1.611939122303e-11       2.205127330573e-12      -1.116990302709e-14 
   86       3.024019818486e-10       7.456857726342e-14      -1.877883324155e-12       3.100576655888e-16       1.565101882952e-11       2.152581734632e-12      -1.115620664707e-14 
   87       3.060874508478e-10       7.661203441991e-14      -1.957697166598e-12       3.173551048684e-16       1.520049283587e-11       2.101881405756e-12      -1.109472919895e-14 
   88       3.098047404563e-10       7.865907723545e-14      -2.038380947042e-12       3.247394819167e-16       1.476735327870e-11       2.052980132646e-12      -1.098954612629e-14 
   89       3.135536778738e-10       8.070844905297e-14      -2.119905792353e-12       3.322108129813e-16       1.435091160882e-11       2.005806436593e-12      -1.084530209606e-14 
   90       3.173338284846e-10       8.275889897523e-14      -2.202243634754e-12       3.397691093515e-16       1.395024194289e-11       1.960262593182e-12      -1.066722866010e-14 
   91       3.211444841206e-10       8.480918332591e-14      -2.285367289264e-12       3.474143772181e-16       1.356417231503e-11       1.916223653995e-12      -1.046116191648e-14 
   92       3.249846513257e-10       8.685806711050e-14      -2.369250531126e-12       3.551466175326e-16       1.319127592849e-11       1.873536468318e-12      -1.023356017102e-14 
   93       3.288533703181e-10       8.890421343562e-14      -2.453860627659e-12       3.629659413006e-16       1.283020946357e-11       1.832057411396e-12      -9.990666447561e-15 
   94       3.327507522460e-10       9.094582956875e-14      -2.539134480777e-12       3.708729356023e-16       1.248080520682e-11       1.791774184981e-12      -9.735813573648e-15 
   95       3.366770769618e-10       9.298097009939e-14      -2.624999022774e-12       3.788683526176e-16       1.214312776760e-11       1.752700612063e-12      -9.471744547821e-15 
   96       3.406324691232e-10       9.500764416164e-14      -2.711378416403e-12       3.869530005222e-16       1.181713772641e-11       1.714839121577e-12      -9.201437419809e-15 
   97       3.446168909963e-10       9.702381535726e-14      -2.798194028729e-12       3.951277449317e-16       1.150268765049e-11       1.678180301428e-12      -8.928111213442e-15 
   98       3.486301352587e-10       9.902740167862e-14      -2.885364404985e-12       4.033935103452e-16       1.119951810944e-11       1.642702451513e-12      -8.655231849547e-15 
   99       3.526718178024e-10       1.010162754318e-13      -2.972805242434e-12       4.117512815896e-16       1.090725369093e-11       1.608371136746e-12      -8.386518068860e-15 
  100       3.567413705378e-10       1.029882631594e-13      -3.060429364220e-12       4.202021052633e-16       1.062539901621e-11       1.575138740082e-12      -8.125947354930e-15 
  101       3.608380341958e-10       1.049411455639e-13      -3.148146693225e-12       4.287470911807e-16       1.035333475586e-11       1.542944015538e-12      -7.877761857025e-15 
  102       3.649608511318e-10       1.068726574302e-13      -3.235864225928e-12       4.373874138157e-16       1.009031364533e-11       1.511711641221e-12      -7.646474313039e-15 
  103       3.691086581283e-10       1.087804875490e-13      -3.323486006260e-12       4.461243137460e-16       9.835456500635e-12       1.481351772348e-12      -7.436873972394e-15 
  104       3.732803305891e-10       1.106623892518e-13      -3.410919156533e-12       4.549589687844e-16       9.587951418631e-12       1.451781175550e-12      -7.252922951330e-15 
  105       3.774755681884e-10       1.125165291869e-13      -3.498092954382e-12       4.638920844377e-16       9.347690605885e-12       1.422990845913e-12      -7.094262750229e-15 
  106       3.816942024284e-10       1.143411857338e-13      -3.584942296098e-12       4.729242505592e-16       9.114712548588e-12       1.394986733243e-12      -6.959244662772e-15 
  107       3.859359503453e-10       1.161346437231e-13      -3.671401909609e-12       4.820560667330e-16       8.889004779462e-12       1.367768769161e-12      -6.845991007390e-15 
  108       3.902004100747e-10       1.178951955749e-13      -3.757406394894e-12       4.912881422857e-16       8.670502126185e-12       1.341330657285e-12      -6.752388857120e-15 
  109       3.944870564178e-10       1.196211424378e-13      -3.842890264406e-12       5.006210962986e-16       8.459084959825e-12       1.315659663407e-12      -6.676083769460e-15 
  110       3.987952364066e-10       1.213107953268e-13      -3.927787983487e-12       5.100555576197e-16       8.254577443267e-12       1.290736405679e-12      -6.614473516220e-15 
  111       4.031241648698e-10       1.229624762623e-13      -4.012034010783e-12       5.195921648756e-16       8.056745779646e-12       1.266534644790e-12      -6.564701813384e-15 
  112       4.074729199985e-10       1.245745194082e-13      -4.095562838668e-12       5.292315664837e-16       7.865296460776e-12       1.243021074147e-12      -6.523652050962e-15 
  113       4.118404389119e-10       1.261452722109e-13      -4.178309033654e-12       5.389744206638e-16       7.679874515578e-12       1.220155110056e-12      -6.487941022842e-15 
  114       4.162255132232e-10       1.276730965375e-13      -4.260207276816e-12       5.488213954505e-16       7.500061758513e-12       1.197888681904e-12      -6.453912656651e-15 
  115       4.206267846049e-10       1.291563698143e-13      -4.341192404203e-12       5.587731687048e-16       7.325375038012e-12       1.176166022339e-12      -6.417631743605e-15 
  116       4.250429395541e-10       1.305935140550e-13      -4.421198200589e-12       5.688304294401e-16       7.155372111917e-12       1.154936153550e-12      -6.375673255168e-15 
  117       4.294733300329e-10       1.319830845132e-13      -4.500153527913e-12       5.789938819559e-16       6.989987622059e-12       1.134192516949e-12      -6.327612569428e-15 
  118       4.339174203105e-10       1.333236939968e-13      -4.577985799839e-12       5.892642422316e-16       6.829234868807e-12       1.113937790128e-12      -6.273827644197e-15 
  119       4.383745918714e-10       1.346139873123e-13      -4.654622215378e-12       5.996422366807e-16       6.673101047787e-12       1.094171525384e-12      -6.214731276745e-15 
  120       4.428441407428e-10       1.358526426506e-13      -4.729989788290e-12       6.101286021748e-16       6.521546449922e-12       1.074890052146e-12      -6.150771868018e-15 
  121       4.473252748209e-10       1.370383729717e-13      -4.804015376475e-12       6.207240860673e-16       6.374503661475e-12       1.056086379420e-12      -6.082434186861e-15 
  122       4.518171111986e-10       1.381699273901e-13      -4.876625711371e-12       6.314294462166e-16       6.231876764082e-12       1.037750098219e-12      -6.010240134239e-15 
  123       4.563186734921e-10       1.392460925595e-13      -4.947747427345e-12       6.422454510102e-16       6.093540534797e-12       1.019867284003e-12      -5.934749507456e-15 
  124       4.608288891676e-10       1.402656940586e-13      -5.017307091090e-12       6.531728793877e-16       5.959339646129e-12       1.002420399113e-12      -5.856560764380e-15 
  125       4.653465868689e-10       1.412275977754e-13      -5.085231231021e-12       6.642125208650e-16       5.829087866080e-12       9.853881952087e-13      -5.776311787660e-15 
  126       4.698704937439e-10       1.421307112929e-13      -5.151446366667e-12       6.753651755577e-16       5.702567258188e-12       9.687456157036e-13      -5.694680648951e-15 
  127       4.743992327717e-10       1.429739852740e-13      -5.215879038069e-12       6.866316542044e-16       5.579527381564e-12       9.524636982016e-13      -5.612386373132e-15 
  128       4.789313200894e-10       1.437564148466e-13      -5.278455835172e-12       6.980127781908e-16       5.459684490930e-12       9.365094769335e-13      -5.530189702530e-15 
  129       4.834653142059e-10       1.444770857454e-13      -5.339104643345e-12       7.095093937329e-16       5.342782496737e-12       9.208538475826e-13      -5.448763345585e-15 
  130       4.880002878250e-10       1.451353155182e-13      -5.397758471983e-12       7.211224161366e-16       5.228785105589e-12       9.054963444742e-13      -5.368285006432e-15 
  131       4.925354029715e-10       1.457305304997e-13      -5.454352103410e-12       7.328527904604e-16       5.117703344217e-12       8.904429097517e-13      -5.288800946564e-15 
  132       4.970697621735e-10       1.462622241321e-13      -5.508820952129e-12       7.447014779151e-16       5.009535334322e-12       8.756981344464e-13      -5.210352330388e-15 
  133       5.016024068760e-10       1.467299586703e-13      -5.561101102920e-12       7.566694559881e-16       4.904265934545e-12       8.612652178890e-13      -5.132975055524e-15 
  134       5.061323158556e-10       1.471333668878e-13      -5.611129348935e-12       7.687577185688e-16       4.801866382439e-12       8.471459271224e-13      -5.056699583105e-15 
  135       5.106584036332e-10       1.474721537813e-13      -5.658843229797e-12       7.809672760731e-16       4.702293936442e-12       8.333405563133e-13      -4.981550768077e-15 
  136       5.151795188886e-10       1.477460982767e-13      -5.704181069695e-12       7.932991555690e-16       4.605491517850e-12       8.198478861648e-13      -4.907547689497e-15 
  137       5.196944428742e-10       1.479550549344e-13      -5.747082015483e-12       8.057544009005e-16       4.511387352784e-12       8.066651433286e-13      -4.834703480832e-15 
  138       5.242018878284e-10       1.480989556542e-13      -5.787486074775e-12       8.183340728136e-16       4.419894614170e-12       7.937879598167e-13      -4.763025160263e-15 
  139       5.287004953899e-10       1.481778113812e-13      -5.825334154043e-12       8.310392490806e-16       4.330911063704e-12       7.812103324141e-13      -4.692513460978e-15 
  140       5.331888350111e-10       1.481917138110e-13      -5.860568096716e-12       8.438710246251e-16       4.244318693825e-12       7.689245820906e-13      -4.623162661477e-15 
  141       5.376654023722e-10       1.481408370950e-13      -5.893130721273e-12       8.568305116472e-16       4.159983369691e-12       7.569213134132e-13      -4.554960415868e-15 
  142       5.421286177951e-10       1.480254395459e-13      -5.922965859344e-12       8.699188397481e-16       4.077754471146e-12       7.451893739581e-13      -4.487887584169e-15 
  143       5.465768246567e-10       1.478458653428e-13      -5.950018393803e-12       8.831371560551e-16       3.997464534697e-12       7.337158137231e-13      -4.421918062606e-15 
  144       5.510084262403e-10       1.476025548327e-13      -5.974234667358e-12       8.964865095819e-16       3.918964352288e-12       7.224886159644e-13      -4.357018161472e-15 
  145       5.554223148431e-10       1.472960729771e-13      -5.995563673282e-12       9.099674911950e-16       3.842232923351e-12       7.115052788204e-13      -4.293145027839e-15 
  146       5.598174821542e-10       1.469270869646e-13      -6.013956055036e-12       9.235805582251e-16       3.767277712423e-12       7.007650065041e-13      -4.230247744028e-15 
  147       5.641928838331e-10       1.464963596062e-13      -6.029363786193e-12       9.373261465087e-16       3.694100012811e-12       6.902659894057e-13      -4.168267595314e-15 
  148       5.685474387188e-10       1.460047510901e-13      -6.041740210665e-12       9.512046698482e-16       3.622694792338e-12       6.800053794328e-13      -4.107137897625e-15 
  149       5.728800280392e-10       1.454532207367e-13      -6.051040082928e-12       9.652165194715e-16       3.553050539089e-12       6.699792653500e-13      -4.046783825239e-15 
  150       5.771894946208e-10       1.448428287530e-13      -6.057219608247e-12       9.793620634912e-16       3.485149107157e-12       6.601826481189e-13      -3.987122238485e-15 
  151       5.814746420979e-10       1.441747379876e-13      -6.060236482907e-12       9.936416463645e-16       3.418965562393e-12       6.506094162379e-13      -3.928061511442e-15 
  152       5.857342341220e-10       1.434502156855e-13      -6.060049934434e-12       1.008055588353e-15       3.354468028148e-12       6.412523210824e-13      -3.869501359638e-15 
  153       5.899669935716e-10       1.426706352428e-13      -6.056620761823e-12       1.022604184982e-15       3.291617531024e-12       6.321029522443e-13      -3.811332667748e-15 
  154       5.941716017610e-10       1.418374779613e-13      -6.049911375767e-12       1.037287706499e-15       3.230367846616e-12       6.231517128723e-13      -3.753437317298e-15 
